SmartCOM:RASP:EQ:10:0.02

Received;ExchTime;Price;AskTotal;BidTotal;OI;HiLimit;LoLimit;Deposit;Rate;Message
21.04.2020 09:56:34.922;21.04.2020 00:00:00.000;104.02;5676;2691;;;;;;
21.04.2020 09:56:36.048;21.04.2020 00:00:00.000;104.02;5678;2691;;;;;;
21.04.2020 09:56:45.535;21.04.2020 00:00:00.000;104.02;5678;2696;;;;;;
21.04.2020 09:56:52.162;21.04.2020 00:00:00.000;104.02;5653;2696;;;;;;
21.04.2020 09:56:56.210;21.04.2020 00:00:00.000;104.02;5688;2696;;;;;;
21.04.2020 09:56:58.742;21.04.2020 00:00:00.000;104.02;5788;2696;;;;;;
21.04.2020 09:56:59.070;21.04.2020 00:00:00.000;104.02;5788;2701;;;;;;
21.04.2020 09:57:00.040;21.04.2020 00:00:00.000;104.02;5788;2702;;;;;;
21.04.2020 09:57:08.792;21.04.2020 00:00:00.000;104.02;5813;2702;;;;;;
21.04.2020 09:57:10.027;21.04.2020 00:00:00.000;104.02;5813;2697;;;;;;
21.04.2020 09:57:10.074;21.04.2020 00:00:00.000;104.02;5813;2702;;;;;;
21.04.2020 09:57:11.700;21.04.2020 00:00:00.000;104.02;5813;2707;;;;;;
21.04.2020 09:57:13.606;21.04.2020 00:00:00.000;104.02;5823;2707;;;;;;
21.04.2020 09:57:13.716;21.04.2020 00:00:00.000;104.02;5833;2707;;;;;;
21.04.2020 09:57:13.966;21.04.2020 00:00:00.000;104.02;5833;2727;;;;;;
21.04.2020 09:57:23.125;21.04.2020 00:00:00.000;104.02;5833;2722;;;;;;
21.04.2020 09:57:25.360;21.04.2020 00:00:00.000;104.02;6043;2722;;;;;;
21.04.2020 09:57:28.924;21.04.2020 00:00:00.000;104.02;6053;2722;;;;;;
21.04.2020 09:57:29.190;21.04.2020 00:00:00.000;104.02;6053;2724;;;;;;
21.04.2020 09:57:29.752;21.04.2020 00:00:00.000;104.02;6053;2744;;;;;;
21.04.2020 09:57:33.050;21.04.2020 00:00:00.000;104.02;6053;2743;;;;;;
21.04.2020 09:57:33.238;21.04.2020 00:00:00.000;104.02;6053;2744;;;;;;
21.04.2020 09:57:36.348;21.04.2020 00:00:00.000;104.02;6098;2744;;;;;;
21.04.2020 09:57:36.395;21.04.2020 00:00:00.000;104.02;6088;2744;;;;;;
21.04.2020 09:57:36.442;21.04.2020 00:00:00.000;104.02;6088;2724;;;;;;
21.04.2020 09:57:40.131;21.04.2020 00:00:00.000;104.02;6388;2724;;;;;;
21.04.2020 09:57:40.803;21.04.2020 00:00:00.000;104.02;6408;2724;;;;;;
21.04.2020 09:57:41.522;21.04.2020 00:00:00.000;104.02;6408;12724;;;;;;
21.04.2020 09:57:44.022;21.04.2020 00:00:00.000;104.02;6418;12724;;;;;;
21.04.2020 09:57:48.211;21.04.2020 00:00:00.000;104.02;6495;12724;;;;;;
21.04.2020 09:57:56.620;21.04.2020 00:00:00.000;104.02;6495;12729;;;;;;
21.04.2020 09:57:59.528;21.04.2020 00:00:00.000;104.02;6505;12729;;;;;;
21.04.2020 09:58:14.861;21.04.2020 00:00:00.000;104.02;6505;12730;;;;;;
21.04.2020 09:58:23.833;21.04.2020 00:00:00.000;104.02;6506;12730;;;;;;
21.04.2020 09:58:25.442;21.04.2020 00:00:00.000;104.02;6511;12730;;;;;;
21.04.2020 09:58:28.397;21.04.2020 00:00:00.000;104.02;6512;12730;;;;;;
21.04.2020 09:58:32.914;21.04.2020 00:00:00.000;104.02;6513;12730;;;;;;
21.04.2020 09:58:33.570;21.04.2020 00:00:00.000;104.02;6515;12730;;;;;;
21.04.2020 09:58:42.526;21.04.2020 00:00:00.000;104.02;6516;12730;;;;;;
21.04.2020 09:58:42.589;21.04.2020 00:00:00.000;104.02;6526;12730;;;;;;
21.04.2020 09:58:47.043;21.04.2020 00:00:00.000;104.02;6526;12750;;;;;;
21.04.2020 09:58:50.357;21.04.2020 00:00:00.000;104.02;6536;12750;;;;;;
21.04.2020 09:58:55.640;21.04.2020 00:00:00.000;104.02;6546;12750;;;;;;
21.04.2020 09:59:00.782;21.04.2020 00:00:00.000;104.02;6556;12750;;;;;;
21.04.2020 09:59:04.143;21.04.2020 00:00:00.000;104.02;6573;12750;;;;;;
21.04.2020 09:59:05.174;21.04.2020 00:00:00.000;104.02;6573;12775;;;;;;
21.04.2020 09:59:08.082;21.04.2020 00:00:00.000;104.02;6593;12775;;;;;;
21.04.2020 09:59:23.196;21.04.2020 00:00:00.000;104.02;6597;12775;;;;;;
21.04.2020 09:59:32.293;21.04.2020 00:00:00.000;104.02;8597;12775;;;;;;
21.04.2020 09:59:33.871;21.04.2020 00:00:00.000;104.02;8597;12849;;;;;;
21.04.2020 09:59:35.044;21.04.2020 09:59:35.000;103.02;8577;12829;;;;;;
21.04.2020 10:00:00.693;21.04.2020 09:59:35.000;103.02;8728;12980;;;;;;
21.04.2020 10:00:01.224;21.04.2020 09:59:35.000;103.02;8928;13180;;;;;;
21.04.2020 10:00:01.443;21.04.2020 10:00:01.000;103;9069;13621;;;;;;
21.04.2020 10:00:01.912;21.04.2020 10:00:01.000;103;9069;13631;;;;;;
21.04.2020 10:00:02.506;21.04.2020 10:00:01.000;103;9123;13847;;;;;;
21.04.2020 10:00:02.506;21.04.2020 10:00:01.000;103;9125;13847;;;;;;
21.04.2020 10:00:02.584;21.04.2020 10:00:01.000;103;9226;13847;;;;;;
21.04.2020 10:00:02.631;21.04.2020 10:00:01.000;103;9286;13847;;;;;;
21.04.2020 10:00:03.022;21.04.2020 10:00:01.000;103;9286;13848;;;;;;
21.04.2020 10:00:03.084;21.04.2020 10:00:01.000;103;9286;13850;;;;;;
21.04.2020 10:00:03.241;21.04.2020 10:00:01.000;103;9307;13892;;;;;;
21.04.2020 10:00:03.256;21.04.2020 10:00:01.000;103;9349;17989;;;;;;
21.04.2020 10:00:03.272;21.04.2020 10:00:01.000;103;9343;18281;;;;;;
21.04.2020 10:00:03.272;21.04.2020 10:00:01.000;103;9343;18538;;;;;;
21.04.2020 10:00:03.459;21.04.2020 10:00:01.000;103;9343;18558;;;;;;
21.04.2020 10:00:03.584;21.04.2020 10:00:01.000;103;9344;18558;;;;;;
21.04.2020 10:00:03.616;21.04.2020 10:00:01.000;103;9344;18578;;;;;;
21.04.2020 10:00:03.928;21.04.2020 10:00:01.000;103;9344;18585;;;;;;
21.04.2020 10:00:03.960;21.04.2020 10:00:01.000;103;9668;18814;;;;;;
21.04.2020 10:00:04.053;21.04.2020 10:00:01.000;103;10531;18926;;;;;;
21.04.2020 10:00:04.069;21.04.2020 10:00:01.000;103;10531;18987;;;;;;
21.04.2020 10:00:04.116;21.04.2020 10:00:01.000;103;10556;19015;;;;;;
21.04.2020 10:00:04.350;21.04.2020 10:00:01.000;103;10561;20215;;;;;;
21.04.2020 10:00:04.397;21.04.2020 10:00:01.000;103;10580;20215;;;;;;
21.04.2020 10:00:04.632;21.04.2020 10:00:01.000;103;10580;20278;;;;;;
21.04.2020 10:00:04.679;21.04.2020 10:00:01.000;103;10581;20278;;;;;;
21.04.2020 10:00:05.273;21.04.2020 10:00:01.000;103;10582;20278;;;;;;
21.04.2020 10:00:05.398;21.04.2020 10:00:01.000;103;10632;20278;;;;;;
21.04.2020 10:00:05.554;21.04.2020 10:00:01.000;103;10664;20513;;;;;;
21.04.2020 10:00:05.601;21.04.2020 10:00:01.000;103;11685;20514;;;;;;
21.04.2020 10:00:05.929;21.04.2020 10:00:01.000;103;11685;20524;;;;;;
21.04.2020 10:00:06.038;21.04.2020 10:00:01.000;103;11726;20658;;;;;;
21.04.2020 10:00:06.335;21.04.2020 10:00:01.000;103;11726;20670;;;;;;
21.04.2020 10:00:06.617;21.04.2020 10:00:06.000;103.26;11426;20464;;;;;;
21.04.2020 10:00:06.757;21.04.2020 10:00:06.000;103.26;11626;20665;;;;;;
21.04.2020 10:00:06.976;21.04.2020 10:00:06.000;103.26;13026;20665;;;;;;
21.04.2020 10:00:07.304;21.04.2020 10:00:06.000;103.26;13126;20665;;;;;;
21.04.2020 10:00:07.570;21.04.2020 10:00:06.000;103.26;13126;20715;;;;;;
21.04.2020 10:00:07.836;21.04.2020 10:00:06.000;103.26;13126;20716;;;;;;
21.04.2020 10:00:08.023;21.04.2020 10:00:06.000;103.26;13253;20716;;;;;;
21.04.2020 10:00:08.086;21.04.2020 10:00:06.000;103.26;13253;24816;;;;;;
21.04.2020 10:00:08.102;21.04.2020 10:00:06.000;103.26;13258;24816;;;;;;
21.04.2020 10:00:08.992;21.04.2020 10:00:06.000;103.26;13423;24752;;;;;;
21.04.2020 10:00:09.024;21.04.2020 10:00:06.000;103.26;13417;24952;;;;;;
21.04.2020 10:00:09.493;21.04.2020 10:00:06.000;103.26;13326;25011;;;;;;
21.04.2020 10:00:09.930;21.04.2020 10:00:06.000;103.26;13327;25011;;;;;;
21.04.2020 10:00:09.993;21.04.2020 10:00:06.000;103.26;13327;25012;;;;;;
21.04.2020 10:00:10.087;21.04.2020 10:00:06.000;103.26;13328;25013;;;;;;
21.04.2020 10:00:10.243;21.04.2020 10:00:10.000;103.48;13325;25013;;;;;;
21.04.2020 10:00:10.337;21.04.2020 10:00:10.000;103.48;13320;25014;;;;;;
21.04.2020 10:00:10.430;21.04.2020 10:00:10.000;102.96;13262;24878;;;;;;
21.04.2020 10:00:10.540;21.04.2020 10:00:10.000;102.84;13077;24906;;;;;;
21.04.2020 10:00:10.587;21.04.2020 10:00:10.000;102.84;13079;24847;;;;;;
21.04.2020 10:00:10.634;21.04.2020 10:00:10.000;102.84;13080;24847;;;;;;
21.04.2020 10:00:10.665;21.04.2020 10:00:10.000;102.84;13086;25047;;;;;;
21.04.2020 10:00:11.400;21.04.2020 10:00:10.000;102.84;13096;25047;;;;;;
21.04.2020 10:00:11.478;21.04.2020 10:00:11.000;102.68;13097;25046;;;;;;
21.04.2020 10:00:11.665;21.04.2020 10:00:11.000;102.68;13203;25046;;;;;;
21.04.2020 10:00:11.759;21.04.2020 10:00:11.000;102.68;13203;24952;;;;;;
21.04.2020 10:00:12.056;21.04.2020 10:00:11.000;102.68;13223;24952;;;;;;
21.04.2020 10:00:12.087;21.04.2020 10:00:11.000;102.68;13223;25020;;;;;;
21.04.2020 10:00:12.181;21.04.2020 10:00:11.000;102.68;13227;25020;;;;;;
21.04.2020 10:00:13.213;21.04.2020 10:00:11.000;102.68;13547;25374;;;;;;
21.04.2020 10:00:13.306;21.04.2020 10:00:11.000;102.68;13547;25404;;;;;;
21.04.2020 10:00:13.353;21.04.2020 10:00:11.000;102.68;13547;25405;;;;;;
21.04.2020 10:00:13.400;21.04.2020 10:00:11.000;102.68;13559;25405;;;;;;
21.04.2020 10:00:13.822;21.04.2020 10:00:13.000;103.36;13100;25205;;;;;;
21.04.2020 10:00:13.947;21.04.2020 10:00:13.000;103.36;13300;25145;;;;;;
21.04.2020 10:00:14.104;21.04.2020 10:00:13.000;103.36;13300;25149;;;;;;
21.04.2020 10:00:14.166;21.04.2020 10:00:13.000;103.36;13308;25229;;;;;;
21.04.2020 10:00:15.604;21.04.2020 10:00:13.000;103.36;13308;25298;;;;;;
21.04.2020 10:00:16.042;21.04.2020 10:00:13.000;103.36;13308;25322;;;;;;
21.04.2020 10:00:16.089;21.04.2020 10:00:13.000;103.36;13308;25332;;;;;;
21.04.2020 10:00:16.136;21.04.2020 10:00:13.000;103.36;13338;25364;;;;;;
21.04.2020 10:00:16.854;21.04.2020 10:00:13.000;103.36;13398;25364;;;;;;
21.04.2020 10:00:16.917;21.04.2020 10:00:13.000;103.36;13537;25577;;;;;;
21.04.2020 10:00:17.167;21.04.2020 10:00:13.000;103.36;13537;25553;;;;;;
21.04.2020 10:00:17.448;21.04.2020 10:00:13.000;103.36;13217;25553;;;;;;
21.04.2020 10:00:17.542;21.04.2020 10:00:13.000;103.36;13217;25554;;;;;;
21.04.2020 10:00:17.980;21.04.2020 10:00:13.000;103.36;13217;25578;;;;;;
21.04.2020 10:00:18.230;21.04.2020 10:00:13.000;103.36;13217;25579;;;;;;
21.04.2020 10:00:19.043;21.04.2020 10:00:13.000;103.36;13217;25559;;;;;;
21.04.2020 10:00:19.996;21.04.2020 10:00:13.000;103.36;13539;25559;;;;;;
21.04.2020 10:00:20.559;21.04.2020 10:00:13.000;103.36;13539;25579;;;;;;
21.04.2020 10:00:21.590;21.04.2020 10:00:13.000;103.36;13531;25579;;;;;;
21.04.2020 10:00:21.919;21.04.2020 10:00:13.000;103.36;13539;25579;;;;;;
21.04.2020 10:00:22.278;21.04.2020 10:00:13.000;103.36;13539;25559;;;;;;
21.04.2020 10:00:22.466;21.04.2020 10:00:13.000;103.36;13539;25614;;;;;;
21.04.2020 10:00:22.544;21.04.2020 10:00:13.000;103.36;13540;25614;;;;;;
21.04.2020 10:00:22.591;21.04.2020 10:00:13.000;103.36;13543;25614;;;;;;
21.04.2020 10:00:22.653;21.04.2020 10:00:13.000;103.36;13546;25614;;;;;;
21.04.2020 10:00:22.669;21.04.2020 10:00:13.000;103.36;13553;25614;;;;;;
21.04.2020 10:00:22.747;21.04.2020 10:00:13.000;103.36;13560;25614;;;;;;
21.04.2020 10:00:22.810;21.04.2020 10:00:13.000;103.36;13564;25615;;;;;;
21.04.2020 10:00:22.856;21.04.2020 10:00:13.000;103.36;13564;25620;;;;;;
21.04.2020 10:00:22.888;21.04.2020 10:00:13.000;103.36;13564;25624;;;;;;
21.04.2020 10:00:23.982;21.04.2020 10:00:13.000;103.36;13564;25604;;;;;;
21.04.2020 10:00:24.341;21.04.2020 10:00:13.000;103.36;13564;25600;;;;;;
21.04.2020 10:00:24.560;21.04.2020 10:00:13.000;103.36;13564;25662;;;;;;
21.04.2020 10:00:24.638;21.04.2020 10:00:13.000;103.36;13564;25642;;;;;;
21.04.2020 10:00:24.888;21.04.2020 10:00:13.000;103.36;13564;25716;;;;;;
21.04.2020 10:00:24.998;21.04.2020 10:00:13.000;103.36;13564;25692;;;;;;
21.04.2020 10:00:25.076;21.04.2020 10:00:13.000;103.36;13564;25712;;;;;;
21.04.2020 10:00:25.357;21.04.2020 10:00:13.000;103.36;13564;25713;;;;;;
21.04.2020 10:00:25.592;21.04.2020 10:00:13.000;103.36;13564;25737;;;;;;
21.04.2020 10:00:25.701;21.04.2020 10:00:13.000;103.36;13564;25678;;;;;;
21.04.2020 10:00:25.983;21.04.2020 10:00:13.000;103.36;13564;25686;;;;;;
21.04.2020 10:00:26.014;21.04.2020 10:00:13.000;103.36;13564;25694;;;;;;
21.04.2020 10:00:26.045;21.04.2020 10:00:13.000;103.36;13564;25754;;;;;;
21.04.2020 10:00:26.608;21.04.2020 10:00:13.000;103.36;13564;25904;;;;;;
21.04.2020 10:00:26.655;21.04.2020 10:00:13.000;103.36;13564;25905;;;;;;
21.04.2020 10:00:27.061;21.04.2020 10:00:13.000;103.36;13564;25885;;;;;;
21.04.2020 10:00:27.608;21.04.2020 10:00:13.000;103.36;13564;25905;;;;;;
21.04.2020 10:00:27.702;21.04.2020 10:00:13.000;103.36;13564;25904;;;;;;
21.04.2020 10:00:28.827;21.04.2020 10:00:13.000;103.36;13564;25903;;;;;;
21.04.2020 10:00:29.609;21.04.2020 10:00:13.000;103.36;13728;26091;;;;;;
21.04.2020 10:00:29.874;21.04.2020 10:00:13.000;103.36;13728;26067;;;;;;
21.04.2020 10:00:30.031;21.04.2020 10:00:13.000;103.36;13728;26091;;;;;;
21.04.2020 10:00:34.095;21.04.2020 10:00:13.000;103.36;13728;26090;;;;;;
21.04.2020 10:00:34.251;21.04.2020 10:00:13.000;103.36;13728;26092;;;;;;
21.04.2020 10:00:34.626;21.04.2020 10:00:13.000;103.36;13728;26093;;;;;;
21.04.2020 10:00:34.673;21.04.2020 10:00:13.000;103.36;13728;26096;;;;;;
21.04.2020 10:00:35.267;21.04.2020 10:00:13.000;103.36;13728;26076;;;;;;
21.04.2020 10:00:35.439;21.04.2020 10:00:13.000;103.36;13708;26076;;;;;;
21.04.2020 10:00:36.033;21.04.2020 10:00:13.000;103.36;13709;26176;;;;;;
21.04.2020 10:00:36.330;21.04.2020 10:00:13.000;103.36;13710;26184;;;;;;
21.04.2020 10:00:36.502;21.04.2020 10:00:13.000;103.36;13710;26189;;;;;;
21.04.2020 10:00:38.471;21.04.2020 10:00:13.000;103.36;14007;26189;;;;;;
21.04.2020 10:00:40.691;21.04.2020 10:00:13.000;103.36;14007;26129;;;;;;
21.04.2020 10:00:40.800;21.04.2020 10:00:13.000;103.36;14007;26189;;;;;;
21.04.2020 10:00:41.894;21.04.2020 10:00:13.000;103.36;14027;26181;;;;;;
21.04.2020 10:00:41.957;21.04.2020 10:00:13.000;103.36;14027;26121;;;;;;
21.04.2020 10:00:42.066;21.04.2020 10:00:13.000;103.36;14027;26181;;;;;;
21.04.2020 10:00:45.364;21.04.2020 10:00:13.000;103.36;14028;26181;;;;;;
21.04.2020 10:00:45.708;21.04.2020 10:00:13.000;103.36;14028;26182;;;;;;
21.04.2020 10:00:46.677;21.04.2020 10:00:13.000;103.36;14027;26182;;;;;;
21.04.2020 10:00:46.833;21.04.2020 10:00:13.000;103.36;14036;26182;;;;;;
21.04.2020 10:00:50.538;21.04.2020 10:00:50.000;103.6;13785;26315;;;;;;
21.04.2020 10:00:50.835;21.04.2020 10:00:50.000;103.6;13985;26315;;;;;;
21.04.2020 10:00:50.897;21.04.2020 10:00:50.000;103.6;13985;26190;;;;;;
21.04.2020 10:00:50.928;21.04.2020 10:00:50.000;103.6;13986;26190;;;;;;
21.04.2020 10:00:51.147;21.04.2020 10:00:50.000;103.6;13986;26192;;;;;;
21.04.2020 10:00:51.335;21.04.2020 10:00:50.000;103.6;13986;26191;;;;;;
21.04.2020 10:00:53.804;21.04.2020 10:00:50.000;103.6;13986;26131;;;;;;
21.04.2020 10:00:53.867;21.04.2020 10:00:50.000;103.6;13986;26191;;;;;;
21.04.2020 10:00:55.711;21.04.2020 10:00:50.000;103.6;13986;26192;;;;;;
21.04.2020 10:00:55.805;21.04.2020 10:00:50.000;103.6;14051;26192;;;;;;
21.04.2020 10:00:55.899;21.04.2020 10:00:50.000;103.6;13729;26192;;;;;;
21.04.2020 10:00:56.633;21.04.2020 10:00:50.000;103.6;13730;26192;;;;;;
21.04.2020 10:00:56.821;21.04.2020 10:00:50.000;103.6;14053;26192;;;;;;
21.04.2020 10:00:56.899;21.04.2020 10:00:50.000;103.6;14068;26192;;;;;;
21.04.2020 10:00:56.946;21.04.2020 10:00:50.000;103.6;14074;26192;;;;;;
21.04.2020 10:00:57.290;21.04.2020 10:00:50.000;103.6;14074;26193;;;;;;
21.04.2020 10:00:57.774;21.04.2020 10:00:50.000;103.6;14073;26193;;;;;;
21.04.2020 10:00:58.478;21.04.2020 10:00:50.000;103.6;14074;26193;;;;;;
21.04.2020 10:00:59.103;21.04.2020 10:00:50.000;103.6;14075;26193;;;;;;
21.04.2020 10:00:59.712;21.04.2020 10:00:59.000;103.22;14077;26183;;;;;;
21.04.2020 10:01:00.197;21.04.2020 10:00:59.000;103.22;14077;26379;;;;;;
21.04.2020 10:01:00.228;21.04.2020 10:00:59.000;103.22;14078;26383;;;;;;
21.04.2020 10:01:00.369;21.04.2020 10:00:59.000;103.22;14078;26411;;;;;;
21.04.2020 10:01:02.260;21.04.2020 10:00:59.000;103.22;14081;26411;;;;;;
21.04.2020 10:01:02.354;21.04.2020 10:00:59.000;103.22;14181;26411;;;;;;
21.04.2020 10:01:02.495;21.04.2020 10:00:59.000;103.22;14191;26411;;;;;;
21.04.2020 10:01:02.964;21.04.2020 10:00:59.000;103.22;14183;26796;;;;;;
21.04.2020 10:01:03.057;21.04.2020 10:00:59.000;103.22;13824;26796;;;;;;
21.04.2020 10:01:03.151;21.04.2020 10:00:59.000;103.22;14081;26796;;;;;;
21.04.2020 10:01:03.167;21.04.2020 10:00:59.000;103.22;13784;26796;;;;;;
21.04.2020 10:01:04.026;21.04.2020 10:00:59.000;103.22;13776;26796;;;;;;
21.04.2020 10:01:04.073;21.04.2020 10:00:59.000;103.22;13776;26792;;;;;;
21.04.2020 10:01:04.151;21.04.2020 10:00:59.000;103.22;13784;26796;;;;;;
21.04.2020 10:01:05.011;21.04.2020 10:00:59.000;103.22;13784;26799;;;;;;
21.04.2020 10:01:05.433;21.04.2020 10:00:59.000;103.22;13784;26821;;;;;;
21.04.2020 10:01:06.183;21.04.2020 10:00:59.000;103.22;13790;26821;;;;;;
21.04.2020 10:01:06.449;21.04.2020 10:00:59.000;103.22;14000;26821;;;;;;
21.04.2020 10:01:06.496;21.04.2020 10:00:59.000;103.22;13451;26821;;;;;;
21.04.2020 10:01:06.824;21.04.2020 10:00:59.000;103.22;13651;26821;;;;;;
21.04.2020 10:01:07.152;21.04.2020 10:00:59.000;103.22;13950;26821;;;;;;
21.04.2020 10:01:08.747;21.04.2020 10:00:59.000;103.22;13950;26826;;;;;;
21.04.2020 10:01:09.481;21.04.2020 10:01:09.000;104;13466;26699;;;;;;
21.04.2020 10:01:09.747;21.04.2020 10:01:09.000;104.02;13915;26835;;;;;;
21.04.2020 10:01:09.825;21.04.2020 10:01:09.000;104.02;14140;26835;;;;;;
21.04.2020 10:01:09.966;21.04.2020 10:01:09.000;104.02;14648;26835;;;;;;
21.04.2020 10:01:10.028;21.04.2020 10:01:09.000;104.02;14748;26835;;;;;;
21.04.2020 10:01:10.075;21.04.2020 10:01:09.000;104.02;14740;26835;;;;;;
21.04.2020 10:01:10.122;21.04.2020 10:01:09.000;104.02;14748;26835;;;;;;
21.04.2020 10:01:10.560;21.04.2020 10:01:09.000;104.02;14748;26904;;;;;;
21.04.2020 10:01:10.826;21.04.2020 10:01:09.000;104.02;14748;26909;;;;;;
21.04.2020 10:01:11.044;21.04.2020 10:01:09.000;104.02;14954;26909;;;;;;
21.04.2020 10:01:11.451;21.04.2020 10:01:09.000;104.02;14954;26912;;;;;;
21.04.2020 10:01:11.873;21.04.2020 10:01:09.000;104.02;14954;27231;;;;;;
21.04.2020 10:01:12.686;21.04.2020 10:01:09.000;104.02;14894;27231;;;;;;
21.04.2020 10:01:12.998;21.04.2020 10:01:09.000;104.02;15098;27231;;;;;;
21.04.2020 10:01:16.093;21.04.2020 10:01:14.000;103.34;15870;28292;;;;;;
21.04.2020 10:01:16.155;21.04.2020 10:01:14.000;103.34;16332;28292;;;;;;
21.04.2020 10:01:16.546;21.04.2020 10:01:14.000;103.34;16311;28292;;;;;;
21.04.2020 10:01:18.125;21.04.2020 10:01:14.000;103.34;16012;28292;;;;;;
21.04.2020 10:01:18.922;21.04.2020 10:01:14.000;103.34;16310;28292;;;;;;
21.04.2020 10:01:19.125;21.04.2020 10:01:14.000;103.34;16513;28292;;;;;;
21.04.2020 10:01:19.391;21.04.2020 10:01:14.000;103.34;16513;28168;;;;;;
21.04.2020 10:01:19.844;21.04.2020 10:01:14.000;103.34;16550;28205;;;;;;
21.04.2020 10:01:19.907;21.04.2020 10:01:14.000;103.34;16587;28242;;;;;;
21.04.2020 10:01:20.047;21.04.2020 10:01:14.000;103.34;16624;28279;;;;;;
21.04.2020 10:01:20.157;21.04.2020 10:01:14.000;103.34;16661;28316;;;;;;
21.04.2020 10:01:20.313;21.04.2020 10:01:14.000;103.34;16698;28353;;;;;;
21.04.2020 10:01:20.782;21.04.2020 10:01:14.000;103.34;16763;28353;;;;;;
21.04.2020 10:01:20.860;21.04.2020 10:01:14.000;103.34;16764;28353;;;;;;
21.04.2020 10:01:20.954;21.04.2020 10:01:14.000;103.34;16801;28167;;;;;;
21.04.2020 10:01:21.063;21.04.2020 10:01:14.000;103.34;16838;28204;;;;;;
21.04.2020 10:01:21.204;21.04.2020 10:01:14.000;103.34;17086;28241;;;;;;
21.04.2020 10:01:21.313;21.04.2020 10:01:14.000;103.34;17123;28278;;;;;;
21.04.2020 10:01:21.376;21.04.2020 10:01:14.000;103.34;17160;28315;;;;;;
21.04.2020 10:01:21.454;21.04.2020 10:01:14.000;103.34;17197;28352;;;;;;
21.04.2020 10:01:21.517;21.04.2020 10:01:14.000;103.34;17218;28352;;;;;;
21.04.2020 10:01:22.048;21.04.2020 10:01:14.000;103.34;17218;28330;;;;;;
21.04.2020 10:01:23.330;21.04.2020 10:01:14.000;103.34;17078;28330;;;;;;
21.04.2020 10:01:24.596;21.04.2020 10:01:14.000;103.34;17138;28330;;;;;;
21.04.2020 10:01:25.237;21.04.2020 10:01:14.000;103.34;17138;28554;;;;;;
21.04.2020 10:01:25.362;21.04.2020 10:01:14.000;103.34;17138;28405;;;;;;
21.04.2020 10:01:27.097;21.04.2020 10:01:14.000;103.34;17277;28454;;;;;;
21.04.2020 10:01:29.129;21.04.2020 10:01:14.000;103.34;17277;28489;;;;;;
21.04.2020 10:01:29.879;21.04.2020 10:01:14.000;103.34;17277;28638;;;;;;
21.04.2020 10:01:30.379;21.04.2020 10:01:14.000;103.34;17269;28638;;;;;;
21.04.2020 10:01:30.504;21.04.2020 10:01:14.000;103.34;17277;28638;;;;;;
21.04.2020 10:01:31.395;21.04.2020 10:01:14.000;103.34;17269;28638;;;;;;
21.04.2020 10:01:31.426;21.04.2020 10:01:14.000;103.34;17269;28574;;;;;;
21.04.2020 10:01:31.489;21.04.2020 10:01:14.000;103.34;17277;28574;;;;;;
