SmartCOM:RASP:EQ:10:0.02

Received;ExchTime;Price;AskTotal;BidTotal;OI;HiLimit;LoLimit;Deposit;Rate;Message
24.04.2020 09:59:45.092;24.04.2020 09:59:45.000;104.34;11510;15720;;;;;;
24.04.2020 10:00:00.704;24.04.2020 10:00:00.000;104.32;12429;16018;;;;;;
24.04.2020 10:00:00.814;24.04.2020 10:00:00.000;104.32;12385;16018;;;;;;
24.04.2020 10:00:00.876;24.04.2020 10:00:00.000;104.32;12429;16018;;;;;;
24.04.2020 10:00:01.017;24.04.2020 10:00:00.000;104.32;12431;16018;;;;;;
24.04.2020 10:00:01.142;24.04.2020 10:00:00.000;104.32;12475;16056;;;;;;
24.04.2020 10:00:01.345;24.04.2020 10:00:00.000;104.32;11794;16056;;;;;;
24.04.2020 10:00:01.392;24.04.2020 10:00:00.000;104.32;12535;16310;;;;;;
24.04.2020 10:00:01.439;24.04.2020 10:00:00.000;104.32;12619;16350;;;;;;
24.04.2020 10:00:01.486;24.04.2020 10:00:00.000;104.32;12841;16510;;;;;;
24.04.2020 10:00:01.673;24.04.2020 10:00:00.000;104.32;12942;16510;;;;;;
24.04.2020 10:00:01.830;24.04.2020 10:00:00.000;104.32;13220;16510;;;;;;
24.04.2020 10:00:02.080;24.04.2020 10:00:00.000;104.32;13226;16727;;;;;;
24.04.2020 10:00:02.377;24.04.2020 10:00:00.000;104.32;13226;16777;;;;;;
24.04.2020 10:00:02.455;24.04.2020 10:00:00.000;104.32;13239;17023;;;;;;
24.04.2020 10:00:02.549;24.04.2020 10:00:00.000;104.32;13171;17023;;;;;;
24.04.2020 10:00:02.658;24.04.2020 10:00:00.000;104.32;13239;17193;;;;;;
24.04.2020 10:00:02.752;24.04.2020 10:00:00.000;104.32;13493;17193;;;;;;
24.04.2020 10:00:02.799;24.04.2020 10:00:00.000;104.32;13495;17205;;;;;;
24.04.2020 10:00:02.892;24.04.2020 10:00:00.000;104.32;13706;17205;;;;;;
24.04.2020 10:00:02.908;24.04.2020 10:00:00.000;104.32;14436;17329;;;;;;
24.04.2020 10:00:03.049;24.04.2020 10:00:00.000;104.32;14438;17729;;;;;;
24.04.2020 10:00:03.111;24.04.2020 10:00:00.000;104.32;14440;17757;;;;;;
24.04.2020 10:00:03.221;24.04.2020 10:00:00.000;104.32;14472;21326;;;;;;
24.04.2020 10:00:03.361;24.04.2020 10:00:00.000;104.32;14734;21326;;;;;;
24.04.2020 10:00:04.018;24.04.2020 10:00:00.000;104.32;14682;21326;;;;;;
24.04.2020 10:00:04.049;24.04.2020 10:00:00.000;104.32;14682;21226;;;;;;
24.04.2020 10:00:04.158;24.04.2020 10:00:00.000;104.32;14417;21226;;;;;;
24.04.2020 10:00:04.189;24.04.2020 10:00:00.000;104.32;15650;21462;;;;;;
24.04.2020 10:00:04.393;24.04.2020 10:00:00.000;104.32;15656;21462;;;;;;
24.04.2020 10:00:04.518;24.04.2020 10:00:00.000;104.32;16037;21571;;;;;;
24.04.2020 10:00:05.018;24.04.2020 10:00:00.000;104.32;16005;21571;;;;;;
24.04.2020 10:00:05.049;24.04.2020 10:00:00.000;104.32;16037;21571;;;;;;
24.04.2020 10:00:05.080;24.04.2020 10:00:05.000;104.6;16017;21696;;;;;;
24.04.2020 10:00:05.393;24.04.2020 10:00:05.000;104.6;16017;21697;;;;;;
24.04.2020 10:00:05.580;24.04.2020 10:00:05.000;104.6;15997;21602;;;;;;
24.04.2020 10:00:05.643;24.04.2020 10:00:05.000;104.6;15998;21602;;;;;;
24.04.2020 10:00:05.690;24.04.2020 10:00:05.000;104.6;16254;21612;;;;;;
24.04.2020 10:00:05.752;24.04.2020 10:00:05.000;104.6;16275;21612;;;;;;
24.04.2020 10:00:05.799;24.04.2020 10:00:05.000;104.6;16285;21612;;;;;;
24.04.2020 10:00:05.830;24.04.2020 10:00:05.000;104.6;16286;21612;;;;;;
24.04.2020 10:00:06.034;24.04.2020 10:00:05.000;104.6;16214;21613;;;;;;
24.04.2020 10:00:06.049;24.04.2020 10:00:05.000;104.6;16214;21614;;;;;;
24.04.2020 10:00:06.081;24.04.2020 10:00:05.000;104.6;16240;21614;;;;;;
24.04.2020 10:00:06.268;24.04.2020 10:00:05.000;104.6;16240;21576;;;;;;
24.04.2020 10:00:06.346;24.04.2020 10:00:05.000;104.6;16192;21576;;;;;;
24.04.2020 10:00:06.862;24.04.2020 10:00:05.000;104.6;16240;21616;;;;;;
24.04.2020 10:00:07.081;24.04.2020 10:00:05.000;104.6;16440;21816;;;;;;
24.04.2020 10:00:08.159;24.04.2020 10:00:05.000;104.6;16440;25861;;;;;;
24.04.2020 10:00:08.237;24.04.2020 10:00:05.000;104.6;16432;25861;;;;;;
24.04.2020 10:00:08.237;24.04.2020 10:00:05.000;104.6;16426;25861;;;;;;
24.04.2020 10:00:08.347;24.04.2020 10:00:05.000;104.6;16442;25861;;;;;;
24.04.2020 10:00:08.628;24.04.2020 10:00:05.000;104.6;16442;26212;;;;;;
24.04.2020 10:00:08.784;24.04.2020 10:00:05.000;104.6;16444;26212;;;;;;
24.04.2020 10:00:09.317;24.04.2020 10:00:05.000;104.6;16380;26148;;;;;;
24.04.2020 10:00:09.395;24.04.2020 10:00:05.000;104.6;16316;26084;;;;;;
24.04.2020 10:00:09.457;24.04.2020 10:00:05.000;104.6;16318;26084;;;;;;
24.04.2020 10:00:10.379;24.04.2020 10:00:10.000;104.9;16287;26209;;;;;;
24.04.2020 10:00:10.411;24.04.2020 10:00:10.000;104.9;16325;26221;;;;;;
24.04.2020 10:00:11.770;24.04.2020 10:00:10.000;104.9;16321;26221;;;;;;
24.04.2020 10:00:11.817;24.04.2020 10:00:10.000;104.9;16325;26221;;;;;;
24.04.2020 10:00:12.473;24.04.2020 10:00:10.000;104.9;16304;26221;;;;;;
24.04.2020 10:00:12.630;24.04.2020 10:00:10.000;104.9;16325;26221;;;;;;
24.04.2020 10:00:12.739;24.04.2020 10:00:10.000;104.9;16389;26289;;;;;;
24.04.2020 10:00:12.802;24.04.2020 10:00:10.000;104.9;16361;26289;;;;;;
24.04.2020 10:00:12.833;24.04.2020 10:00:10.000;104.9;16389;26289;;;;;;
24.04.2020 10:00:12.927;24.04.2020 10:00:10.000;104.9;16419;26289;;;;;;
24.04.2020 10:00:12.989;24.04.2020 10:00:10.000;104.9;16449;26289;;;;;;
24.04.2020 10:00:13.020;24.04.2020 10:00:10.000;104.9;16479;26289;;;;;;
24.04.2020 10:00:13.505;24.04.2020 10:00:10.000;104.9;16479;26637;;;;;;
24.04.2020 10:00:13.599;24.04.2020 10:00:10.000;104.9;16797;26637;;;;;;
24.04.2020 10:00:13.739;24.04.2020 10:00:10.000;104.9;16756;26637;;;;;;
24.04.2020 10:00:14.677;24.04.2020 10:00:10.000;104.9;16797;26637;;;;;;
24.04.2020 10:00:14.849;24.04.2020 10:00:10.000;104.9;16760;26637;;;;;;
24.04.2020 10:00:14.974;24.04.2020 10:00:10.000;104.9;16752;26637;;;;;;
24.04.2020 10:00:15.333;24.04.2020 10:00:10.000;104.9;16752;26645;;;;;;
24.04.2020 10:00:15.880;24.04.2020 10:00:10.000;104.9;16797;26645;;;;;;
24.04.2020 10:00:16.130;24.04.2020 10:00:10.000;104.9;16797;26653;;;;;;
24.04.2020 10:00:16.521;24.04.2020 10:00:10.000;104.9;16789;26653;;;;;;
24.04.2020 10:00:16.568;24.04.2020 10:00:10.000;104.9;16797;26653;;;;;;
24.04.2020 10:00:16.990;24.04.2020 10:00:10.000;104.9;16794;26653;;;;;;
24.04.2020 10:00:17.006;24.04.2020 10:00:10.000;104.9;16802;26653;;;;;;
24.04.2020 10:00:17.068;24.04.2020 10:00:10.000;104.9;16809;26653;;;;;;
24.04.2020 10:00:17.115;24.04.2020 10:00:10.000;104.9;16814;26655;;;;;;
24.04.2020 10:00:17.162;24.04.2020 10:00:10.000;104.9;16814;26660;;;;;;
24.04.2020 10:00:17.224;24.04.2020 10:00:10.000;104.9;16820;26663;;;;;;
24.04.2020 10:00:17.349;24.04.2020 10:00:10.000;104.9;16779;26663;;;;;;
24.04.2020 10:00:17.818;24.04.2020 10:00:10.000;104.9;16779;26668;;;;;;
24.04.2020 10:00:18.068;24.04.2020 10:00:10.000;104.9;16793;26668;;;;;;
24.04.2020 10:00:18.131;24.04.2020 10:00:10.000;104.9;16834;26668;;;;;;
24.04.2020 10:00:19.084;24.04.2020 10:00:10.000;104.9;16836;26550;;;;;;
24.04.2020 10:00:19.366;24.04.2020 10:00:10.000;104.9;16836;26611;;;;;;
24.04.2020 10:00:19.397;24.04.2020 10:00:10.000;104.9;16893;26611;;;;;;
24.04.2020 10:00:19.444;24.04.2020 10:00:10.000;104.9;16893;26612;;;;;;
24.04.2020 10:00:19.522;24.04.2020 10:00:10.000;104.9;16950;26673;;;;;;
24.04.2020 10:00:19.553;24.04.2020 10:00:10.000;104.9;16950;26820;;;;;;
24.04.2020 10:00:19.584;24.04.2020 10:00:10.000;104.9;17087;26820;;;;;;
24.04.2020 10:00:19.694;24.04.2020 10:00:10.000;104.9;17087;26821;;;;;;
24.04.2020 10:00:20.381;24.04.2020 10:00:10.000;104.9;17046;26821;;;;;;
24.04.2020 10:00:20.444;24.04.2020 10:00:10.000;104.9;17087;26821;;;;;;
24.04.2020 10:00:20.506;24.04.2020 10:00:10.000;104.9;17087;26822;;;;;;
24.04.2020 10:00:20.710;24.04.2020 10:00:10.000;104.9;17087;26823;;;;;;
24.04.2020 10:00:21.663;24.04.2020 10:00:10.000;104.9;17044;26823;;;;;;
24.04.2020 10:00:21.944;24.04.2020 10:00:10.000;104.9;17091;26823;;;;;;
24.04.2020 10:00:22.304;24.04.2020 10:00:10.000;104.9;17081;26823;;;;;;
24.04.2020 10:00:22.351;24.04.2020 10:00:10.000;104.9;17091;26823;;;;;;
24.04.2020 10:00:23.445;24.04.2020 10:00:10.000;104.9;17083;26823;;;;;;
24.04.2020 10:00:23.554;24.04.2020 10:00:10.000;104.9;17091;26823;;;;;;
24.04.2020 10:00:24.132;24.04.2020 10:00:10.000;104.9;17058;26823;;;;;;
24.04.2020 10:00:24.195;24.04.2020 10:00:10.000;104.9;17091;26823;;;;;;
24.04.2020 10:00:24.945;24.04.2020 10:00:24.000;104.82;17057;26823;;;;;;
24.04.2020 10:00:25.117;24.04.2020 10:00:24.000;104.82;17057;26842;;;;;;
24.04.2020 10:00:25.211;24.04.2020 10:00:24.000;104.82;17052;26842;;;;;;
24.04.2020 10:00:25.398;24.04.2020 10:00:24.000;104.82;17057;26842;;;;;;
24.04.2020 10:00:25.586;24.04.2020 10:00:24.000;104.82;17044;26842;;;;;;
24.04.2020 10:00:25.820;24.04.2020 10:00:24.000;104.82;17057;26842;;;;;;
24.04.2020 10:00:26.117;24.04.2020 10:00:24.000;104.82;17057;26844;;;;;;
24.04.2020 10:00:26.148;24.04.2020 10:00:24.000;104.82;17057;26845;;;;;;
24.04.2020 10:00:26.195;24.04.2020 10:00:24.000;104.82;17057;26846;;;;;;
24.04.2020 10:00:26.320;24.04.2020 10:00:24.000;104.82;17057;26848;;;;;;
24.04.2020 10:00:26.492;24.04.2020 10:00:24.000;104.82;17046;26811;;;;;;
24.04.2020 10:00:26.523;24.04.2020 10:00:24.000;104.82;17046;26812;;;;;;
24.04.2020 10:00:26.711;24.04.2020 10:00:24.000;104.82;17047;26830;;;;;;
24.04.2020 10:00:26.914;24.04.2020 10:00:24.000;104.82;17047;26832;;;;;;
24.04.2020 10:00:26.945;24.04.2020 10:00:24.000;104.82;17057;26832;;;;;;
24.04.2020 10:00:27.320;24.04.2020 10:00:24.000;104.82;17057;26841;;;;;;
24.04.2020 10:00:27.383;24.04.2020 10:00:24.000;104.82;17066;26841;;;;;;
24.04.2020 10:00:27.414;24.04.2020 10:00:24.000;104.82;17066;26843;;;;;;
24.04.2020 10:00:27.508;24.04.2020 10:00:24.000;104.82;17057;26843;;;;;;
24.04.2020 10:00:27.617;24.04.2020 10:00:24.000;104.82;17066;26843;;;;;;
24.04.2020 10:00:27.992;24.04.2020 10:00:24.000;104.82;17066;26846;;;;;;
24.04.2020 10:00:28.024;24.04.2020 10:00:24.000;104.82;17057;26846;;;;;;
24.04.2020 10:00:28.071;24.04.2020 10:00:24.000;104.82;17066;26846;;;;;;
24.04.2020 10:00:28.492;24.04.2020 10:00:24.000;104.82;17065;26846;;;;;;
24.04.2020 10:00:28.586;24.04.2020 10:00:24.000;104.82;17066;26846;;;;;;
24.04.2020 10:00:29.086;24.04.2020 10:00:24.000;104.82;17067;26830;;;;;;
24.04.2020 10:00:29.602;24.04.2020 10:00:24.000;104.82;17067;26829;;;;;;
24.04.2020 10:00:29.696;24.04.2020 10:00:24.000;104.82;17067;26890;;;;;;
24.04.2020 10:00:30.321;24.04.2020 10:00:24.000;104.82;17067;26892;;;;;;
24.04.2020 10:00:30.462;24.04.2020 10:00:24.000;104.82;17067;27142;;;;;;
24.04.2020 10:00:30.915;24.04.2020 10:00:24.000;104.82;17360;27456;;;;;;
24.04.2020 10:00:32.009;24.04.2020 10:00:24.000;104.82;17361;27456;;;;;;
24.04.2020 10:00:32.259;24.04.2020 10:00:32.000;104.92;17319;27494;;;;;;
24.04.2020 10:00:33.478;24.04.2020 10:00:32.000;104.92;17335;27494;;;;;;
24.04.2020 10:00:33.869;24.04.2020 10:00:32.000;104.92;17335;27495;;;;;;
24.04.2020 10:00:34.212;24.04.2020 10:00:32.000;104.92;17335;27493;;;;;;
24.04.2020 10:00:34.431;24.04.2020 10:00:32.000;104.92;17335;27495;;;;;;
24.04.2020 10:00:34.728;24.04.2020 10:00:32.000;104.92;17317;27495;;;;;;
24.04.2020 10:00:35.244;24.04.2020 10:00:32.000;104.92;17376;27558;;;;;;
24.04.2020 10:00:35.494;24.04.2020 10:00:32.000;104.92;17402;27558;;;;;;
24.04.2020 10:00:35.807;24.04.2020 10:00:32.000;104.92;17402;27556;;;;;;
24.04.2020 10:00:35.853;24.04.2020 10:00:32.000;104.92;17402;27554;;;;;;
24.04.2020 10:00:35.947;24.04.2020 10:00:32.000;104.92;17402;27552;;;;;;
24.04.2020 10:00:36.025;24.04.2020 10:00:32.000;104.92;17402;27550;;;;;;
24.04.2020 10:00:36.103;24.04.2020 10:00:32.000;104.92;17402;27548;;;;;;
24.04.2020 10:00:36.197;24.04.2020 10:00:32.000;104.92;17402;27546;;;;;;
24.04.2020 10:00:37.072;24.04.2020 10:00:32.000;104.92;17402;27548;;;;;;
24.04.2020 10:00:37.354;24.04.2020 10:00:32.000;104.92;17402;27547;;;;;;
24.04.2020 10:00:38.229;24.04.2020 10:00:32.000;104.92;17402;27545;;;;;;
24.04.2020 10:00:38.307;24.04.2020 10:00:32.000;104.92;17402;27556;;;;;;
24.04.2020 10:00:38.479;24.04.2020 10:00:32.000;104.92;17403;27557;;;;;;
24.04.2020 10:00:39.026;24.04.2020 10:00:32.000;104.92;17403;27567;;;;;;
24.04.2020 10:00:39.448;24.04.2020 10:00:32.000;104.92;17403;27569;;;;;;
24.04.2020 10:00:40.370;24.04.2020 10:00:32.000;104.92;17403;27567;;;;;;
24.04.2020 10:00:40.636;24.04.2020 10:00:32.000;104.92;17403;27569;;;;;;
24.04.2020 10:00:41.011;24.04.2020 10:00:32.000;104.92;17409;27569;;;;;;
24.04.2020 10:00:41.870;24.04.2020 10:00:32.000;104.92;17413;27569;;;;;;
24.04.2020 10:00:42.761;24.04.2020 10:00:42.000;104.44;17413;27559;;;;;;
24.04.2020 10:00:42.996;24.04.2020 10:00:42.000;104.44;17393;27559;;;;;;
24.04.2020 10:00:43.308;24.04.2020 10:00:42.000;104.44;17363;27559;;;;;;
24.04.2020 10:00:43.433;24.04.2020 10:00:42.000;104.44;17366;27559;;;;;;
24.04.2020 10:00:43.464;24.04.2020 10:00:42.000;104.44;17366;27575;;;;;;
24.04.2020 10:00:43.527;24.04.2020 10:00:42.000;104.44;17406;27575;;;;;;
24.04.2020 10:00:43.933;24.04.2020 10:00:42.000;104.44;17416;27575;;;;;;
24.04.2020 10:00:44.355;24.04.2020 10:00:42.000;104.44;17410;27575;;;;;;
24.04.2020 10:00:44.887;24.04.2020 10:00:42.000;104.44;17424;27575;;;;;;
24.04.2020 10:00:44.980;24.04.2020 10:00:42.000;104.44;17445;27597;;;;;;
24.04.2020 10:00:45.371;24.04.2020 10:00:42.000;104.44;17445;27536;;;;;;
24.04.2020 10:00:45.387;24.04.2020 10:00:42.000;104.44;17445;27584;;;;;;
24.04.2020 10:00:48.262;24.04.2020 10:00:42.000;104.44;17450;27584;;;;;;
24.04.2020 10:00:49.294;24.04.2020 10:00:42.000;104.44;17460;27584;;;;;;
24.04.2020 10:00:50.732;24.04.2020 10:00:42.000;104.44;17460;27582;;;;;;
24.04.2020 10:00:53.388;24.04.2020 10:00:42.000;104.44;17456;27582;;;;;;
24.04.2020 10:00:53.513;24.04.2020 10:00:42.000;104.44;17460;27582;;;;;;
24.04.2020 10:00:55.389;24.04.2020 10:00:42.000;104.44;17460;27632;;;;;;
24.04.2020 10:00:56.139;24.04.2020 10:00:42.000;104.44;17485;27632;;;;;;
24.04.2020 10:00:57.483;24.04.2020 10:00:42.000;104.44;17485;27652;;;;;;
24.04.2020 10:00:59.108;24.04.2020 10:00:42.000;104.44;17235;27652;;;;;;
24.04.2020 10:01:00.390;24.04.2020 10:00:42.000;104.44;17415;27855;;;;;;
24.04.2020 10:01:00.437;24.04.2020 10:00:42.000;104.44;17443;27855;;;;;;
24.04.2020 10:01:02.593;24.04.2020 10:00:42.000;104.44;17443;27835;;;;;;
24.04.2020 10:01:02.625;24.04.2020 10:00:42.000;104.44;17443;27834;;;;;;
24.04.2020 10:01:02.718;24.04.2020 10:00:42.000;104.44;17443;27854;;;;;;
24.04.2020 10:01:02.718;24.04.2020 10:00:42.000;104.44;17443;27853;;;;;;
24.04.2020 10:01:03.125;24.04.2020 10:00:42.000;104.44;17443;27855;;;;;;
24.04.2020 10:01:04.391;24.04.2020 10:00:42.000;104.44;17443;27856;;;;;;
24.04.2020 10:01:05.657;24.04.2020 10:00:42.000;104.44;17443;27606;;;;;;
24.04.2020 10:01:06.438;24.04.2020 10:00:42.000;104.44;17443;27706;;;;;;
24.04.2020 10:01:07.282;24.04.2020 10:00:42.000;104.44;17445;27706;;;;;;
24.04.2020 10:01:07.751;24.04.2020 10:00:42.000;104.44;17445;27606;;;;;;
24.04.2020 10:01:08.392;24.04.2020 10:00:42.000;104.44;17445;27607;;;;;;
24.04.2020 10:01:09.314;24.04.2020 10:00:42.000;104.44;17455;27607;;;;;;
24.04.2020 10:01:10.361;24.04.2020 10:00:42.000;104.44;17455;27717;;;;;;
24.04.2020 10:01:12.971;24.04.2020 10:00:42.000;104.44;17456;27717;;;;;;
24.04.2020 10:01:13.111;24.04.2020 10:00:42.000;104.44;17466;27717;;;;;;
24.04.2020 10:01:14.096;24.04.2020 10:00:42.000;104.44;17466;27720;;;;;;
24.04.2020 10:01:15.237;24.04.2020 10:00:42.000;104.44;17466;27724;;;;;;
24.04.2020 10:01:15.846;24.04.2020 10:00:42.000;104.44;17466;27722;;;;;;
24.04.2020 10:01:18.362;24.04.2020 10:00:42.000;104.44;17459;27724;;;;;;
24.04.2020 10:01:18.503;24.04.2020 10:00:42.000;104.44;17459;27723;;;;;;
24.04.2020 10:01:20.113;24.04.2020 10:00:42.000;104.44;17495;27759;;;;;;
24.04.2020 10:01:20.207;24.04.2020 10:00:42.000;104.44;17531;27795;;;;;;
24.04.2020 10:01:20.253;24.04.2020 10:00:42.000;104.44;17567;27831;;;;;;
24.04.2020 10:01:20.363;24.04.2020 10:00:42.000;104.44;17703;27867;;;;;;
24.04.2020 10:01:20.488;24.04.2020 10:00:42.000;104.44;17739;27903;;;;;;
24.04.2020 10:01:20.519;24.04.2020 10:00:42.000;104.44;17730;27903;;;;;;
24.04.2020 10:01:20.550;24.04.2020 10:00:42.000;104.44;17839;27903;;;;;;
24.04.2020 10:01:21.160;24.04.2020 10:00:42.000;104.44;17866;27939;;;;;;
24.04.2020 10:01:21.222;24.04.2020 10:00:42.000;104.44;17875;27939;;;;;;
24.04.2020 10:01:21.316;24.04.2020 10:00:42.000;104.44;17911;27975;;;;;;
24.04.2020 10:01:21.379;24.04.2020 10:00:42.000;104.44;17606;28011;;;;;;
24.04.2020 10:01:21.488;24.04.2020 10:00:42.000;104.44;17633;28047;;;;;;
24.04.2020 10:01:21.504;24.04.2020 10:00:42.000;104.44;17642;28047;;;;;;
24.04.2020 10:01:21.629;24.04.2020 10:00:42.000;104.44;17678;28083;;;;;;
24.04.2020 10:01:22.269;24.04.2020 10:00:42.000;104.44;17810;28119;;;;;;
24.04.2020 10:01:22.316;24.04.2020 10:00:42.000;104.44;17814;28119;;;;;;
24.04.2020 10:01:23.363;24.04.2020 10:00:42.000;104.44;17914;28324;;;;;;
24.04.2020 10:01:23.488;24.04.2020 10:00:42.000;104.44;17877;28324;;;;;;
24.04.2020 10:01:23.488;24.04.2020 10:00:42.000;104.44;17960;28324;;;;;;
24.04.2020 10:01:23.535;24.04.2020 10:00:42.000;104.44;17996;28527;;;;;;
24.04.2020 10:01:24.536;24.04.2020 10:01:24.000;104.72;18110;28527;;;;;;
24.04.2020 10:01:24.598;24.04.2020 10:01:24.000;104.72;18086;28535;;;;;;
24.04.2020 10:01:24.645;24.04.2020 10:01:24.000;104.72;18122;28535;;;;;;
24.04.2020 10:01:24.723;24.04.2020 10:01:24.000;104.72;19122;28535;;;;;;
24.04.2020 10:01:24.786;24.04.2020 10:01:24.000;104.72;19158;28535;;;;;;
24.04.2020 10:01:24.926;24.04.2020 10:01:24.000;104.72;19258;28535;;;;;;
24.04.2020 10:01:25.817;24.04.2020 10:01:24.000;104.72;19256;28534;;;;;;
24.04.2020 10:01:26.145;24.04.2020 10:01:26.000;104.42;19256;28533;;;;;;
24.04.2020 10:01:26.598;24.04.2020 10:01:26.000;104.42;19156;28533;;;;;;
