SmartCOM:RASP:EQ:10:0.02

Received;ExchTime;Price;AskTotal;BidTotal;OI;HiLimit;LoLimit;Deposit;Rate;Message
23.04.2020 09:57:27.940;23.04.2020 00:00:00.000;105.82;16656;5575;;;;;;
23.04.2020 09:57:27.986;23.04.2020 00:00:00.000;105.82;16661;5575;;;;;;
23.04.2020 09:57:30.487;23.04.2020 00:00:00.000;105.82;16661;5576;;;;;;
23.04.2020 09:57:34.112;23.04.2020 00:00:00.000;105.82;16661;5577;;;;;;
23.04.2020 09:57:36.066;23.04.2020 00:00:00.000;105.82;16661;5578;;;;;;
23.04.2020 09:57:37.207;23.04.2020 00:00:00.000;105.82;16761;5578;;;;;;
23.04.2020 09:57:40.051;23.04.2020 00:00:00.000;105.82;16761;5629;;;;;;
23.04.2020 09:57:40.410;23.04.2020 00:00:00.000;105.82;16762;5629;;;;;;
23.04.2020 09:57:44.302;23.04.2020 00:00:00.000;105.82;16761;5629;;;;;;
23.04.2020 09:57:44.677;23.04.2020 00:00:00.000;105.82;16762;5629;;;;;;
23.04.2020 09:58:04.930;23.04.2020 00:00:00.000;105.82;16762;5680;;;;;;
23.04.2020 09:58:06.540;23.04.2020 00:00:00.000;105.82;16762;5880;;;;;;
23.04.2020 09:58:07.477;23.04.2020 00:00:00.000;105.82;16762;5930;;;;;;
23.04.2020 09:58:10.431;23.04.2020 00:00:00.000;105.82;17762;5930;;;;;;
23.04.2020 09:58:11.509;23.04.2020 00:00:00.000;105.82;17782;5930;;;;;;
23.04.2020 09:58:15.682;23.04.2020 00:00:00.000;105.82;17784;5930;;;;;;
23.04.2020 09:58:16.276;23.04.2020 00:00:00.000;105.82;22784;5930;;;;;;
23.04.2020 09:58:18.089;23.04.2020 00:00:00.000;105.82;22789;5930;;;;;;
23.04.2020 09:58:43.546;23.04.2020 00:00:00.000;105.82;22804;5930;;;;;;
23.04.2020 09:58:43.671;23.04.2020 00:00:00.000;105.82;22804;6031;;;;;;
23.04.2020 09:58:46.171;23.04.2020 00:00:00.000;105.82;22809;6031;;;;;;
23.04.2020 09:58:46.187;23.04.2020 00:00:00.000;105.82;22836;6031;;;;;;
23.04.2020 09:58:47.187;23.04.2020 00:00:00.000;105.82;22862;6031;;;;;;
23.04.2020 09:58:48.109;23.04.2020 00:00:00.000;105.82;23662;6031;;;;;;
23.04.2020 09:58:48.203;23.04.2020 00:00:00.000;105.82;23688;6031;;;;;;
23.04.2020 09:58:49.187;23.04.2020 00:00:00.000;105.82;23716;6031;;;;;;
23.04.2020 09:58:50.172;23.04.2020 00:00:00.000;105.82;23743;6031;;;;;;
23.04.2020 09:58:51.219;23.04.2020 00:00:00.000;105.82;23771;6031;;;;;;
23.04.2020 09:58:52.188;23.04.2020 00:00:00.000;105.82;23799;6031;;;;;;
23.04.2020 09:58:53.204;23.04.2020 00:00:00.000;105.82;23827;6031;;;;;;
23.04.2020 09:58:54.235;23.04.2020 00:00:00.000;105.82;23855;6031;;;;;;
23.04.2020 09:58:55.204;23.04.2020 00:00:00.000;105.82;23881;6031;;;;;;
23.04.2020 09:58:56.189;23.04.2020 00:00:00.000;105.82;23909;6031;;;;;;
23.04.2020 09:58:57.220;23.04.2020 00:00:00.000;105.82;23938;6031;;;;;;
23.04.2020 09:58:58.189;23.04.2020 00:00:00.000;105.82;23966;6031;;;;;;
23.04.2020 09:58:59.174;23.04.2020 00:00:00.000;105.82;23991;6031;;;;;;
23.04.2020 09:58:59.283;23.04.2020 00:00:00.000;105.82;24091;6031;;;;;;
23.04.2020 09:59:00.205;23.04.2020 00:00:00.000;105.82;24116;6031;;;;;;
23.04.2020 09:59:00.643;23.04.2020 00:00:00.000;105.82;24116;6231;;;;;;
23.04.2020 09:59:09.331;23.04.2020 00:00:00.000;105.82;24116;6251;;;;;;
23.04.2020 09:59:09.472;23.04.2020 00:00:00.000;105.82;24106;6251;;;;;;
23.04.2020 09:59:12.754;23.04.2020 00:00:00.000;105.82;24111;6251;;;;;;
23.04.2020 09:59:41.306;23.04.2020 00:00:00.000;105.82;24111;6301;;;;;;
23.04.2020 09:59:43.947;23.04.2020 00:00:00.000;105.82;24111;6322;;;;;;
23.04.2020 09:59:44.181;23.04.2020 09:59:44.000;105.84;24105;6316;;;;;;
23.04.2020 10:00:00.809;23.04.2020 09:59:44.000;105.84;24160;6515;;;;;;
23.04.2020 10:00:01.340;23.04.2020 09:59:44.000;105.84;24360;6715;;;;;;
23.04.2020 10:00:01.559;23.04.2020 09:59:44.000;105.84;24362;6715;;;;;;
23.04.2020 10:00:01.590;23.04.2020 09:59:44.000;105.84;24364;6715;;;;;;
23.04.2020 10:00:01.621;23.04.2020 09:59:44.000;105.84;24364;6968;;;;;;
23.04.2020 10:00:01.825;23.04.2020 09:59:44.000;105.84;24370;7184;;;;;;
23.04.2020 10:00:02.356;23.04.2020 09:59:44.000;105.84;24383;7477;;;;;;
23.04.2020 10:00:02.387;23.04.2020 09:59:44.000;105.84;24383;7478;;;;;;
23.04.2020 10:00:02.497;23.04.2020 09:59:44.000;105.84;24384;7491;;;;;;
23.04.2020 10:00:02.543;23.04.2020 09:59:44.000;105.84;24596;7591;;;;;;
23.04.2020 10:00:02.622;23.04.2020 10:00:02.000;106;24566;7591;;;;;;
23.04.2020 10:00:02.715;23.04.2020 10:00:02.000;106;24566;8150;;;;;;
23.04.2020 10:00:02.872;23.04.2020 10:00:02.000;106;24756;8350;;;;;;
23.04.2020 10:00:03.059;23.04.2020 10:00:02.000;106;24757;8350;;;;;;
23.04.2020 10:00:03.169;23.04.2020 10:00:02.000;106;24820;8799;;;;;;
23.04.2020 10:00:03.294;23.04.2020 10:00:02.000;106;24821;8799;;;;;;
23.04.2020 10:00:03.309;23.04.2020 10:00:02.000;106;24821;8859;;;;;;
23.04.2020 10:00:03.403;23.04.2020 10:00:03.000;106;24811;9531;;;;;;
23.04.2020 10:00:03.450;23.04.2020 10:00:03.000;106;25462;9592;;;;;;
23.04.2020 10:00:03.450;23.04.2020 10:00:03.000;106;25502;9607;;;;;;
23.04.2020 10:00:03.544;23.04.2020 10:00:03.000;106;25502;13053;;;;;;
23.04.2020 10:00:03.747;23.04.2020 10:00:03.000;106;25503;13053;;;;;;
23.04.2020 10:00:03.841;23.04.2020 10:00:03.000;106;25518;13053;;;;;;
23.04.2020 10:00:04.434;23.04.2020 10:00:03.000;106;25518;13457;;;;;;
23.04.2020 10:00:04.466;23.04.2020 10:00:03.000;106;25722;14206;;;;;;
23.04.2020 10:00:04.559;23.04.2020 10:00:03.000;106;25760;14206;;;;;;
23.04.2020 10:00:04.606;23.04.2020 10:00:03.000;106;25760;14478;;;;;;
23.04.2020 10:00:04.638;23.04.2020 10:00:03.000;106;25760;14602;;;;;;
23.04.2020 10:00:04.934;23.04.2020 10:00:03.000;106;25760;14702;;;;;;
23.04.2020 10:00:05.247;23.04.2020 10:00:03.000;106;25760;14762;;;;;;
23.04.2020 10:00:05.544;23.04.2020 10:00:03.000;106;25860;14741;;;;;;
23.04.2020 10:00:05.763;23.04.2020 10:00:03.000;106;25860;14791;;;;;;
23.04.2020 10:00:05.810;23.04.2020 10:00:03.000;106;25860;14253;;;;;;
23.04.2020 10:00:06.950;23.04.2020 10:00:03.000;106;25875;14253;;;;;;
23.04.2020 10:00:08.201;23.04.2020 10:00:03.000;106;25877;14253;;;;;;
23.04.2020 10:00:08.560;23.04.2020 10:00:03.000;106;25878;18243;;;;;;
23.04.2020 10:00:08.591;23.04.2020 10:00:03.000;106;25880;18245;;;;;;
23.04.2020 10:00:08.888;23.04.2020 10:00:03.000;106;25880;18246;;;;;;
23.04.2020 10:00:09.842;23.04.2020 10:00:03.000;106;25880;18258;;;;;;
23.04.2020 10:00:10.092;23.04.2020 10:00:03.000;106;25880;18218;;;;;;
23.04.2020 10:00:10.232;23.04.2020 10:00:10.000;106.1;25870;18223;;;;;;
23.04.2020 10:00:10.279;23.04.2020 10:00:10.000;106.1;25870;18782;;;;;;
23.04.2020 10:00:10.435;23.04.2020 10:00:10.000;106;25870;18413;;;;;;
23.04.2020 10:00:10.498;23.04.2020 10:00:10.000;105.94;25870;18691;;;;;;
23.04.2020 10:00:10.576;23.04.2020 10:00:10.000;105.94;25890;18713;;;;;;
23.04.2020 10:00:10.670;23.04.2020 10:00:10.000;105.88;25890;18429;;;;;;
23.04.2020 10:00:10.732;23.04.2020 10:00:10.000;105.88;25890;18492;;;;;;
23.04.2020 10:00:10.764;23.04.2020 10:00:10.000;105.88;25949;18492;;;;;;
23.04.2020 10:00:10.873;23.04.2020 10:00:10.000;105.88;25949;18539;;;;;;
23.04.2020 10:00:11.482;23.04.2020 10:00:10.000;105.88;25949;18559;;;;;;
23.04.2020 10:00:11.514;23.04.2020 10:00:10.000;105.88;25969;18570;;;;;;
23.04.2020 10:00:11.561;23.04.2020 10:00:10.000;105.88;25979;18570;;;;;;
23.04.2020 10:00:11.592;23.04.2020 10:00:10.000;105.88;25991;18631;;;;;;
23.04.2020 10:00:11.670;23.04.2020 10:00:10.000;105.88;26048;18631;;;;;;
23.04.2020 10:00:11.748;23.04.2020 10:00:11.000;106.2;26046;18631;;;;;;
23.04.2020 10:00:12.701;23.04.2020 10:00:12.000;105.88;26047;18630;;;;;;
23.04.2020 10:00:12.811;23.04.2020 10:00:12.000;105.88;26047;18590;;;;;;
23.04.2020 10:00:12.936;23.04.2020 10:00:12.000;105.88;26047;18630;;;;;;
23.04.2020 10:00:12.967;23.04.2020 10:00:12.000;105.88;26047;18700;;;;;;
23.04.2020 10:00:13.045;23.04.2020 10:00:12.000;105.74;25998;17400;;;;;;
23.04.2020 10:00:13.108;23.04.2020 10:00:12.000;105.74;26030;18021;;;;;;
23.04.2020 10:00:13.139;23.04.2020 10:00:12.000;105.74;26426;18159;;;;;;
23.04.2020 10:00:13.452;23.04.2020 10:00:12.000;105.74;26426;18504;;;;;;
23.04.2020 10:00:13.498;23.04.2020 10:00:12.000;105.74;26736;18442;;;;;;
23.04.2020 10:00:13.530;23.04.2020 10:00:12.000;105.74;26708;18454;;;;;;
23.04.2020 10:00:13.608;23.04.2020 10:00:12.000;105.74;26740;18454;;;;;;
23.04.2020 10:00:13.655;23.04.2020 10:00:12.000;105.74;26740;18464;;;;;;
23.04.2020 10:00:13.764;23.04.2020 10:00:12.000;105.74;26940;18665;;;;;;
23.04.2020 10:00:14.045;23.04.2020 10:00:12.000;105.74;26941;18665;;;;;;
23.04.2020 10:00:14.483;23.04.2020 10:00:12.000;105.74;26941;18673;;;;;;
23.04.2020 10:00:14.577;23.04.2020 10:00:12.000;105.74;26941;18681;;;;;;
23.04.2020 10:00:14.983;23.04.2020 10:00:12.000;105.74;27086;18613;;;;;;
23.04.2020 10:00:15.764;23.04.2020 10:00:15.000;105.34;26743;18191;;;;;;
23.04.2020 10:00:15.843;23.04.2020 10:00:15.000;105.34;26743;17887;;;;;;
23.04.2020 10:00:15.889;23.04.2020 10:00:15.000;105.34;26743;18446;;;;;;
23.04.2020 10:00:15.952;23.04.2020 10:00:15.000;105.34;26770;17906;;;;;;
23.04.2020 10:00:15.968;23.04.2020 10:00:15.000;105.34;26706;18401;;;;;;
23.04.2020 10:00:15.999;23.04.2020 10:00:15.000;105.34;26643;18373;;;;;;
23.04.2020 10:00:16.108;23.04.2020 10:00:15.000;105.34;26675;18441;;;;;;
23.04.2020 10:00:16.186;23.04.2020 10:00:15.000;105.34;26633;18367;;;;;;
23.04.2020 10:00:16.389;23.04.2020 10:00:15.000;105.34;26633;18376;;;;;;
23.04.2020 10:00:16.577;23.04.2020 10:00:15.000;105.34;26646;18377;;;;;;
23.04.2020 10:00:16.577;23.04.2020 10:00:15.000;105.34;26702;17918;;;;;;
23.04.2020 10:00:16.843;23.04.2020 10:00:15.000;105.34;26710;18448;;;;;;
23.04.2020 10:00:17.108;23.04.2020 10:00:15.000;105.34;26811;18571;;;;;;
23.04.2020 10:00:17.171;23.04.2020 10:00:15.000;105.34;26811;18517;;;;;;
23.04.2020 10:00:18.218;23.04.2020 10:00:18.000;106.14;26791;18573;;;;;;
23.04.2020 10:00:18.265;23.04.2020 10:00:18.000;106.14;26722;18567;;;;;;
23.04.2020 10:00:18.327;23.04.2020 10:00:18.000;106.14;26722;18511;;;;;;
23.04.2020 10:00:18.812;23.04.2020 10:00:18.000;106.14;26772;17885;;;;;;
23.04.2020 10:00:18.859;23.04.2020 10:00:18.000;106.14;26777;18164;;;;;;
23.04.2020 10:00:18.937;23.04.2020 10:00:18.000;106.14;26712;18371;;;;;;
23.04.2020 10:00:18.968;23.04.2020 10:00:18.000;106.14;26723;18371;;;;;;
23.04.2020 10:00:19.046;23.04.2020 10:00:18.000;106.14;26724;18374;;;;;;
23.04.2020 10:00:19.077;23.04.2020 10:00:18.000;106.14;26736;18449;;;;;;
23.04.2020 10:00:19.124;23.04.2020 10:00:18.000;106.14;26736;18451;;;;;;
23.04.2020 10:00:19.656;23.04.2020 10:00:18.000;106.14;26736;18106;;;;;;
23.04.2020 10:00:19.796;23.04.2020 10:00:18.000;106.14;26724;18076;;;;;;
23.04.2020 10:00:19.843;23.04.2020 10:00:18.000;106.14;26724;18158;;;;;;
23.04.2020 10:00:19.921;23.04.2020 10:00:18.000;106.14;26748;18131;;;;;;
23.04.2020 10:00:20.343;23.04.2020 10:00:18.000;106.14;26748;18260;;;;;;
23.04.2020 10:00:20.406;23.04.2020 10:00:18.000;106.14;26748;18238;;;;;;
23.04.2020 10:00:21.172;23.04.2020 10:00:18.000;106.14;26748;18227;;;;;;
23.04.2020 10:00:21.203;23.04.2020 10:00:18.000;106.14;26798;18187;;;;;;
23.04.2020 10:00:21.234;23.04.2020 10:00:18.000;106.14;26798;18124;;;;;;
23.04.2020 10:00:21.375;23.04.2020 10:00:18.000;106.14;26798;18164;;;;;;
23.04.2020 10:00:21.500;23.04.2020 10:00:18.000;106.14;26798;18311;;;;;;
23.04.2020 10:00:21.797;23.04.2020 10:00:18.000;106.14;26798;18312;;;;;;
23.04.2020 10:00:21.812;23.04.2020 10:00:18.000;106.14;26798;18303;;;;;;
23.04.2020 10:00:21.890;23.04.2020 10:00:18.000;106.14;26754;18275;;;;;;
23.04.2020 10:00:21.953;23.04.2020 10:00:18.000;106.14;26754;18350;;;;;;
23.04.2020 10:00:22.031;23.04.2020 10:00:18.000;106.14;26754;18297;;;;;;
23.04.2020 10:00:22.047;23.04.2020 10:00:18.000;106.14;26798;18325;;;;;;
23.04.2020 10:00:22.312;23.04.2020 10:00:18.000;106.14;26484;18325;;;;;;
23.04.2020 10:00:22.453;23.04.2020 10:00:18.000;106.14;26484;18386;;;;;;
23.04.2020 10:00:22.547;23.04.2020 10:00:18.000;106.14;26484;18732;;;;;;
23.04.2020 10:00:22.562;23.04.2020 10:00:18.000;106.14;26484;18733;;;;;;
23.04.2020 10:00:22.656;23.04.2020 10:00:18.000;106.14;26485;18735;;;;;;
23.04.2020 10:00:22.719;23.04.2020 10:00:18.000;106.14;26486;18735;;;;;;
23.04.2020 10:00:22.750;23.04.2020 10:00:18.000;106.14;26487;18736;;;;;;
23.04.2020 10:00:22.812;23.04.2020 10:00:18.000;106.14;26403;18736;;;;;;
23.04.2020 10:00:22.875;23.04.2020 10:00:18.000;106.14;26487;18736;;;;;;
23.04.2020 10:00:23.141;23.04.2020 10:00:18.000;106.14;26447;18726;;;;;;
23.04.2020 10:00:23.234;23.04.2020 10:00:18.000;106.14;26556;18493;;;;;;
23.04.2020 10:00:23.281;23.04.2020 10:00:18.000;106.14;26556;18773;;;;;;
23.04.2020 10:00:23.547;23.04.2020 10:00:18.000;106.14;26536;18773;;;;;;
23.04.2020 10:00:23.688;23.04.2020 10:00:18.000;106.14;26456;18773;;;;;;
23.04.2020 10:00:23.719;23.04.2020 10:00:18.000;106.14;26771;18773;;;;;;
23.04.2020 10:00:23.813;23.04.2020 10:00:18.000;106.14;26851;18773;;;;;;
23.04.2020 10:00:23.922;23.04.2020 10:00:18.000;106.14;26851;18775;;;;;;
23.04.2020 10:00:24.031;23.04.2020 10:00:18.000;106.14;27051;18969;;;;;;
23.04.2020 10:00:24.235;23.04.2020 10:00:18.000;106.14;27053;18969;;;;;;
23.04.2020 10:00:24.485;23.04.2020 10:00:18.000;106.14;27116;18969;;;;;;
23.04.2020 10:00:24.641;23.04.2020 10:00:18.000;106.14;27116;18971;;;;;;
23.04.2020 10:00:24.719;23.04.2020 10:00:18.000;106.14;27173;18971;;;;;;
23.04.2020 10:00:25.313;23.04.2020 10:00:18.000;106.14;26973;18757;;;;;;
23.04.2020 10:00:25.344;23.04.2020 10:00:18.000;106.14;26824;18728;;;;;;
23.04.2020 10:00:25.391;23.04.2020 10:00:18.000;106.14;26896;18800;;;;;;
23.04.2020 10:00:25.532;23.04.2020 10:00:18.000;106.14;26976;18800;;;;;;
23.04.2020 10:00:25.782;23.04.2020 10:00:18.000;106.14;27088;18800;;;;;;
23.04.2020 10:00:25.813;23.04.2020 10:00:18.000;106.14;27112;18800;;;;;;
23.04.2020 10:00:26.016;23.04.2020 10:00:18.000;106.14;27312;18994;;;;;;
23.04.2020 10:00:27.251;23.04.2020 10:00:18.000;106.14;27288;18994;;;;;;
23.04.2020 10:00:27.298;23.04.2020 10:00:18.000;106.14;27312;18994;;;;;;
23.04.2020 10:00:28.688;23.04.2020 10:00:18.000;106.14;27312;19057;;;;;;
23.04.2020 10:00:28.751;23.04.2020 10:00:18.000;106.14;27312;19059;;;;;;
23.04.2020 10:00:28.892;23.04.2020 10:00:18.000;106.14;27312;19061;;;;;;
23.04.2020 10:00:29.235;23.04.2020 10:00:29.000;106.1;27076;18825;;;;;;
23.04.2020 10:00:29.329;23.04.2020 10:00:29.000;105.52;27076;18823;;;;;;
23.04.2020 10:00:30.126;23.04.2020 10:00:29.000;105.52;27200;18823;;;;;;
23.04.2020 10:00:30.548;23.04.2020 10:00:29.000;105.52;27200;18825;;;;;;
23.04.2020 10:00:30.579;23.04.2020 10:00:29.000;105.52;27200;18827;;;;;;
23.04.2020 10:00:30.908;23.04.2020 10:00:29.000;105.52;27490;18827;;;;;;
23.04.2020 10:00:33.424;23.04.2020 10:00:33.000;106.22;27470;18827;;;;;;
23.04.2020 10:00:33.549;23.04.2020 10:00:33.000;106.22;27470;18839;;;;;;
23.04.2020 10:00:33.752;23.04.2020 10:00:33.000;106.22;27470;19151;;;;;;
23.04.2020 10:00:34.064;23.04.2020 10:00:33.000;106.22;27470;19160;;;;;;
23.04.2020 10:00:34.924;23.04.2020 10:00:33.000;106.22;27470;19182;;;;;;
23.04.2020 10:00:35.127;23.04.2020 10:00:33.000;106.22;27570;19182;;;;;;
23.04.2020 10:00:35.533;23.04.2020 10:00:33.000;106.22;27513;19182;;;;;;
23.04.2020 10:00:35.690;23.04.2020 10:00:33.000;106.22;27519;19182;;;;;;
23.04.2020 10:00:37.330;23.04.2020 10:00:33.000;106.22;27462;19182;;;;;;
23.04.2020 10:00:37.440;23.04.2020 10:00:33.000;106.22;27442;19182;;;;;;
23.04.2020 10:00:37.643;23.04.2020 10:00:33.000;106.22;27462;19182;;;;;;
23.04.2020 10:00:37.674;23.04.2020 10:00:33.000;106.22;27519;19182;;;;;;
23.04.2020 10:00:37.862;23.04.2020 10:00:33.000;106.22;27519;19183;;;;;;
23.04.2020 10:00:37.909;23.04.2020 10:00:33.000;106.22;27459;19183;;;;;;
23.04.2020 10:00:38.081;23.04.2020 10:00:33.000;106.22;27519;19183;;;;;;
23.04.2020 10:00:38.284;23.04.2020 10:00:33.000;106.22;27520;19183;;;;;;
23.04.2020 10:00:38.346;23.04.2020 10:00:33.000;106.22;27540;19183;;;;;;
23.04.2020 10:00:39.284;23.04.2020 10:00:33.000;106.22;27531;19183;;;;;;
23.04.2020 10:00:39.643;23.04.2020 10:00:33.000;106.22;27534;19183;;;;;;
23.04.2020 10:00:41.300;23.04.2020 10:00:33.000;106.22;27534;19188;;;;;;
23.04.2020 10:00:42.331;23.04.2020 10:00:33.000;106.22;27591;19188;;;;;;
23.04.2020 10:00:44.394;23.04.2020 10:00:33.000;106.22;27455;19188;;;;;;
23.04.2020 10:00:44.425;23.04.2020 10:00:33.000;106.22;27455;19189;;;;;;
23.04.2020 10:00:44.941;23.04.2020 10:00:33.000;106.22;27395;19189;;;;;;
23.04.2020 10:00:45.019;23.04.2020 10:00:33.000;106.22;27455;19169;;;;;;
23.04.2020 10:00:45.426;23.04.2020 10:00:33.000;106.22;27455;19170;;;;;;
23.04.2020 10:00:45.785;23.04.2020 10:00:33.000;106.22;27456;19170;;;;;;
23.04.2020 10:00:47.457;23.04.2020 10:00:33.000;106.22;27457;19170;;;;;;
23.04.2020 10:00:47.613;23.04.2020 10:00:33.000;106.22;27457;19172;;;;;;
23.04.2020 10:00:48.426;23.04.2020 10:00:33.000;106.22;27458;19172;;;;;;
23.04.2020 10:00:49.457;23.04.2020 10:00:33.000;106.22;27398;19172;;;;;;
23.04.2020 10:00:49.661;23.04.2020 10:00:33.000;106.22;27458;19172;;;;;;
23.04.2020 10:00:50.551;23.04.2020 10:00:33.000;106.22;27461;19172;;;;;;
23.04.2020 10:00:50.598;23.04.2020 10:00:33.000;106.22;27467;19172;;;;;;
23.04.2020 10:00:51.380;23.04.2020 10:00:33.000;106.22;27447;19202;;;;;;
23.04.2020 10:00:51.411;23.04.2020 10:00:33.000;106.22;27467;19202;;;;;;
23.04.2020 10:00:52.505;23.04.2020 10:00:33.000;106.22;27447;19202;;;;;;
23.04.2020 10:00:52.552;23.04.2020 10:00:33.000;106.22;27467;19202;;;;;;
23.04.2020 10:00:52.583;23.04.2020 10:00:33.000;106.22;27467;19205;;;;;;
23.04.2020 10:00:53.333;23.04.2020 10:00:33.000;106.22;27467;19215;;;;;;
23.04.2020 10:00:53.786;23.04.2020 10:00:33.000;106.22;27177;19215;;;;;;
23.04.2020 10:00:53.943;23.04.2020 10:00:33.000;106.22;27186;19215;;;;;;
23.04.2020 10:00:54.427;23.04.2020 10:00:33.000;106.22;27314;19389;;;;;;
23.04.2020 10:00:54.630;23.04.2020 10:00:33.000;106.22;27323;19389;;;;;;
23.04.2020 10:00:55.318;23.04.2020 10:00:33.000;106.22;27324;19389;;;;;;
23.04.2020 10:00:55.584;23.04.2020 10:00:33.000;106.22;27324;19381;;;;;;
23.04.2020 10:00:55.693;23.04.2020 10:00:33.000;106.22;27324;19397;;;;;;
23.04.2020 10:00:56.052;23.04.2020 10:00:33.000;106.22;27374;19397;;;;;;
23.04.2020 10:00:57.631;23.04.2020 10:00:33.000;106.22;27374;19381;;;;;;
23.04.2020 10:00:57.646;23.04.2020 10:00:33.000;106.22;27374;19399;;;;;;
23.04.2020 10:00:57.896;23.04.2020 10:00:33.000;106.22;27374;19449;;;;;;
23.04.2020 10:00:59.537;23.04.2020 10:00:33.000;106.22;27374;19419;;;;;;
23.04.2020 10:00:59.615;23.04.2020 10:00:33.000;106.22;27374;19449;;;;;;
23.04.2020 10:01:00.287;23.04.2020 10:00:33.000;106.22;27374;19597;;;;;;
23.04.2020 10:01:00.428;23.04.2020 10:00:33.000;106.22;27374;19649;;;;;;
23.04.2020 10:01:01.241;23.04.2020 10:00:33.000;106.22;27574;19849;;;;;;
23.04.2020 10:01:01.256;23.04.2020 10:00:33.000;106.22;27384;19849;;;;;;
23.04.2020 10:01:01.334;23.04.2020 10:00:33.000;106.22;27356;19831;;;;;;
23.04.2020 10:01:01.381;23.04.2020 10:00:33.000;106.22;27384;19839;;;;;;
23.04.2020 10:01:01.428;23.04.2020 10:00:33.000;106.22;27384;19889;;;;;;
23.04.2020 10:01:01.522;23.04.2020 10:00:33.000;106.22;27584;19889;;;;;;
23.04.2020 10:01:01.569;23.04.2020 10:00:33.000;106.22;27576;19889;;;;;;
23.04.2020 10:01:01.678;23.04.2020 10:00:33.000;106.22;27384;19889;;;;;;
23.04.2020 10:01:01.678;23.04.2020 10:00:33.000;106.22;27584;19889;;;;;;
23.04.2020 10:01:01.756;23.04.2020 10:00:33.000;106.22;27384;19889;;;;;;
23.04.2020 10:01:01.788;23.04.2020 10:00:33.000;106.22;27584;19889;;;;;;
23.04.2020 10:01:01.819;23.04.2020 10:00:33.000;106.22;27384;19889;;;;;;
23.04.2020 10:01:01.897;23.04.2020 10:00:33.000;106.22;27584;19889;;;;;;
