SmartCOM:RASP:EQ:10:0.02

Received;ExchTime;Price;AskTotal;BidTotal;OI;HiLimit;LoLimit;Deposit;Rate;Message
20.04.2020 09:56:34.446;20.04.2020 00:00:00.000;104.6;6310;4618;;;;;;
20.04.2020 09:56:37.291;20.04.2020 00:00:00.000;104.6;6310;4668;;;;;;
20.04.2020 09:56:38.229;20.04.2020 00:00:00.000;104.6;6510;4668;;;;;;
20.04.2020 09:56:43.309;20.04.2020 00:00:00.000;104.6;6510;4669;;;;;;
20.04.2020 09:56:43.981;20.04.2020 00:00:00.000;104.6;6520;4669;;;;;;
20.04.2020 09:56:48.358;20.04.2020 00:00:00.000;104.6;6530;4669;;;;;;
20.04.2020 09:56:49.656;20.04.2020 00:00:00.000;104.6;6530;4670;;;;;;
20.04.2020 09:56:55.877;20.04.2020 00:00:00.000;104.6;6630;4670;;;;;;
20.04.2020 09:56:57.175;20.04.2020 00:00:00.000;104.6;6630;4730;;;;;;
20.04.2020 09:56:58.847;20.04.2020 00:00:00.000;104.6;6640;4730;;;;;;
20.04.2020 09:57:00.739;20.04.2020 00:00:00.000;104.6;6640;4740;;;;;;
20.04.2020 09:57:00.802;20.04.2020 00:00:00.000;104.6;6667;4740;;;;;;
20.04.2020 09:57:02.036;20.04.2020 00:00:00.000;104.6;6694;4740;;;;;;
20.04.2020 09:57:03.396;20.04.2020 00:00:00.000;104.6;6694;4790;;;;;;
20.04.2020 09:57:03.803;20.04.2020 00:00:00.000;104.6;6722;4790;;;;;;
20.04.2020 09:57:04.788;20.04.2020 00:00:00.000;104.6;6750;4790;;;;;;
20.04.2020 09:57:05.773;20.04.2020 00:00:00.000;104.6;6777;4790;;;;;;
20.04.2020 09:57:06.195;20.04.2020 00:00:00.000;104.6;6977;4790;;;;;;
20.04.2020 09:57:06.601;20.04.2020 00:00:00.000;104.6;6988;4790;;;;;;
20.04.2020 09:57:06.757;20.04.2020 00:00:00.000;104.6;7016;4790;;;;;;
20.04.2020 09:57:07.805;20.04.2020 00:00:00.000;104.6;7044;4790;;;;;;
20.04.2020 09:57:08.102;20.04.2020 00:00:00.000;104.6;7044;4792;;;;;;
20.04.2020 09:57:08.774;20.04.2020 00:00:00.000;104.6;7072;4792;;;;;;
20.04.2020 09:57:09.806;20.04.2020 00:00:00.000;104.6;7100;4792;;;;;;
20.04.2020 09:57:10.791;20.04.2020 00:00:00.000;104.6;7128;4792;;;;;;
20.04.2020 09:57:11.541;20.04.2020 00:00:00.000;104.6;7128;4802;;;;;;
20.04.2020 09:57:11.775;20.04.2020 00:00:00.000;104.6;7156;4812;;;;;;
20.04.2020 09:57:12.760;20.04.2020 00:00:00.000;104.6;7184;4812;;;;;;
20.04.2020 09:57:13.589;20.04.2020 00:00:00.000;104.6;7194;4812;;;;;;
20.04.2020 09:57:13.745;20.04.2020 00:00:00.000;104.6;7194;4832;;;;;;
20.04.2020 09:57:13.792;20.04.2020 00:00:00.000;104.6;7222;4832;;;;;;
20.04.2020 09:57:14.777;20.04.2020 00:00:00.000;104.6;7250;4832;;;;;;
20.04.2020 09:57:15.777;20.04.2020 00:00:00.000;104.6;7278;4832;;;;;;
20.04.2020 09:57:16.793;20.04.2020 00:00:00.000;104.6;7306;4832;;;;;;
20.04.2020 09:57:17.778;20.04.2020 00:00:00.000;104.6;7334;4832;;;;;;
20.04.2020 09:57:18.763;20.04.2020 00:00:00.000;104.6;7362;4832;;;;;;
20.04.2020 09:57:19.748;20.04.2020 00:00:00.000;104.6;7390;4832;;;;;;
20.04.2020 09:57:20.795;20.04.2020 00:00:00.000;104.6;7419;4832;;;;;;
20.04.2020 09:57:21.530;20.04.2020 00:00:00.000;104.6;7448;4832;;;;;;
20.04.2020 09:57:22.749;20.04.2020 00:00:00.000;104.6;7477;4832;;;;;;
20.04.2020 09:57:23.015;20.04.2020 00:00:00.000;104.6;7477;4842;;;;;;
20.04.2020 09:57:23.171;20.04.2020 00:00:00.000;104.6;7577;4842;;;;;;
20.04.2020 09:57:24.547;20.04.2020 00:00:00.000;104.6;7606;4842;;;;;;
20.04.2020 09:57:25.344;20.04.2020 00:00:00.000;104.6;7611;4842;;;;;;
20.04.2020 09:57:27.783;20.04.2020 00:00:00.000;104.6;7640;4842;;;;;;
20.04.2020 09:57:28.768;20.04.2020 00:00:00.000;104.6;7668;4842;;;;;;
20.04.2020 09:57:29.018;20.04.2020 00:00:00.000;104.6;7678;4842;;;;;;
20.04.2020 09:57:29.799;20.04.2020 00:00:00.000;104.6;7707;4842;;;;;;
20.04.2020 09:57:30.784;20.04.2020 00:00:00.000;104.6;7736;4842;;;;;;
20.04.2020 09:57:30.831;20.04.2020 00:00:00.000;104.6;7836;4842;;;;;;
20.04.2020 09:57:31.238;20.04.2020 00:00:00.000;104.6;7836;4852;;;;;;
20.04.2020 09:57:31.785;20.04.2020 00:00:00.000;104.6;7864;4852;;;;;;
20.04.2020 09:57:32.801;20.04.2020 00:00:00.000;104.6;7893;4852;;;;;;
20.04.2020 09:57:33.364;20.04.2020 00:00:00.000;104.6;7893;4853;;;;;;
20.04.2020 09:57:33.786;20.04.2020 00:00:00.000;104.6;7922;4853;;;;;;
20.04.2020 09:57:34.771;20.04.2020 00:00:00.000;104.6;7950;4853;;;;;;
20.04.2020 09:57:35.802;20.04.2020 00:00:00.000;104.6;7979;4853;;;;;;
20.04.2020 09:57:36.787;20.04.2020 00:00:00.000;104.6;8008;4853;;;;;;
20.04.2020 09:57:37.788;20.04.2020 00:00:00.000;104.6;8037;4853;;;;;;
20.04.2020 09:57:38.804;20.04.2020 00:00:00.000;104.6;8066;4853;;;;;;
20.04.2020 09:57:39.210;20.04.2020 00:00:00.000;104.6;8066;4863;;;;;;
20.04.2020 09:57:39.788;20.04.2020 00:00:00.000;104.6;8094;4863;;;;;;
20.04.2020 09:57:41.539;20.04.2020 00:00:00.000;104.6;8123;4863;;;;;;
20.04.2020 09:57:41.946;20.04.2020 00:00:00.000;104.6;8223;4863;;;;;;
20.04.2020 09:57:42.540;20.04.2020 00:00:00.000;104.6;8252;4863;;;;;;
20.04.2020 09:57:42.618;20.04.2020 00:00:00.000;104.6;8253;4863;;;;;;
20.04.2020 09:57:43.243;20.04.2020 00:00:00.000;104.6;8263;4863;;;;;;
20.04.2020 09:57:43.446;20.04.2020 00:00:00.000;104.6;8273;4863;;;;;;
20.04.2020 09:57:43.509;20.04.2020 00:00:00.000;104.6;8273;4883;;;;;;
20.04.2020 09:57:43.556;20.04.2020 00:00:00.000;104.6;8303;4883;;;;;;
20.04.2020 09:57:44.572;20.04.2020 00:00:00.000;104.6;8332;4883;;;;;;
20.04.2020 09:57:45.541;20.04.2020 00:00:00.000;104.6;8361;4883;;;;;;
20.04.2020 09:57:46.557;20.04.2020 00:00:00.000;104.6;8391;4883;;;;;;
20.04.2020 09:57:47.558;20.04.2020 00:00:00.000;104.6;8421;4883;;;;;;
20.04.2020 09:57:48.574;20.04.2020 00:00:00.000;104.6;8450;4883;;;;;;
20.04.2020 09:57:49.559;20.04.2020 00:00:00.000;104.6;8480;4883;;;;;;
20.04.2020 09:57:50.121;20.04.2020 00:00:00.000;104.6;8480;9883;;;;;;
20.04.2020 09:57:50.559;20.04.2020 00:00:00.000;104.6;8510;9883;;;;;;
20.04.2020 09:57:51.591;20.04.2020 00:00:00.000;104.6;8539;9883;;;;;;
20.04.2020 09:57:51.747;20.04.2020 00:00:00.000;104.6;8538;9883;;;;;;
20.04.2020 09:57:51.857;20.04.2020 00:00:00.000;104.6;8539;9883;;;;;;
20.04.2020 09:57:52.560;20.04.2020 00:00:00.000;104.6;8568;9883;;;;;;
20.04.2020 09:57:53.545;20.04.2020 00:00:00.000;104.6;8597;9883;;;;;;
20.04.2020 09:57:53.717;20.04.2020 00:00:00.000;104.6;8597;9887;;;;;;
20.04.2020 09:57:54.561;20.04.2020 00:00:00.000;104.6;8627;9887;;;;;;
20.04.2020 09:57:55.561;20.04.2020 00:00:00.000;104.6;8656;9887;;;;;;
20.04.2020 09:57:56.546;20.04.2020 00:00:00.000;104.6;8685;9887;;;;;;
20.04.2020 09:57:57.562;20.04.2020 00:00:00.000;104.6;8715;9887;;;;;;
20.04.2020 09:57:58.579;20.04.2020 00:00:00.000;104.6;8744;9887;;;;;;
20.04.2020 09:57:59.548;20.04.2020 00:00:00.000;104.6;8774;9887;;;;;;
20.04.2020 09:58:00.564;20.04.2020 00:00:00.000;104.6;8804;9887;;;;;;
20.04.2020 09:58:01.564;20.04.2020 00:00:00.000;104.6;8834;9887;;;;;;
20.04.2020 09:58:02.174;20.04.2020 00:00:00.000;104.6;8934;9887;;;;;;
20.04.2020 09:58:02.549;20.04.2020 00:00:00.000;104.6;8964;9887;;;;;;
20.04.2020 09:58:03.565;20.04.2020 00:00:00.000;104.6;8994;9887;;;;;;
20.04.2020 09:58:04.566;20.04.2020 00:00:00.000;104.6;9124;9887;;;;;;
20.04.2020 09:58:05.551;20.04.2020 00:00:00.000;104.6;9154;9887;;;;;;
20.04.2020 09:58:06.551;20.04.2020 00:00:00.000;104.6;9184;9887;;;;;;
20.04.2020 09:58:07.567;20.04.2020 00:00:00.000;104.6;9214;9887;;;;;;
20.04.2020 09:58:08.568;20.04.2020 00:00:00.000;104.6;9244;9887;;;;;;
20.04.2020 09:58:09.568;20.04.2020 00:00:00.000;104.6;9275;9887;;;;;;
20.04.2020 09:58:10.584;20.04.2020 00:00:00.000;104.6;9305;9887;;;;;;
20.04.2020 09:58:11.569;20.04.2020 00:00:00.000;104.6;9335;9887;;;;;;
20.04.2020 09:58:12.569;20.04.2020 00:00:00.000;104.6;9365;9887;;;;;;
20.04.2020 09:58:13.586;20.04.2020 00:00:00.000;104.6;9395;9887;;;;;;
20.04.2020 09:58:14.570;20.04.2020 00:00:00.000;104.6;9425;9887;;;;;;
20.04.2020 09:58:15.571;20.04.2020 00:00:00.000;104.6;9455;9887;;;;;;
20.04.2020 09:58:16.587;20.04.2020 00:00:00.000;104.6;9485;9887;;;;;;
20.04.2020 09:58:17.572;20.04.2020 00:00:00.000;104.6;9515;9887;;;;;;
20.04.2020 09:58:18.572;20.04.2020 00:00:00.000;104.6;9546;9887;;;;;;
20.04.2020 09:58:19.557;20.04.2020 00:00:00.000;104.6;9576;9887;;;;;;
20.04.2020 09:58:20.573;20.04.2020 00:00:00.000;104.6;9606;9887;;;;;;
20.04.2020 09:58:21.558;20.04.2020 00:00:00.000;104.6;9636;9887;;;;;;
20.04.2020 09:58:22.574;20.04.2020 00:00:00.000;104.6;9667;9887;;;;;;
20.04.2020 09:58:23.559;20.04.2020 00:00:00.000;104.6;9698;9887;;;;;;
20.04.2020 09:58:24.575;20.04.2020 00:00:00.000;104.6;9729;9887;;;;;;
20.04.2020 09:58:25.591;20.04.2020 00:00:00.000;104.6;9760;9887;;;;;;
20.04.2020 09:58:26.560;20.04.2020 00:00:00.000;104.6;9792;9887;;;;;;
20.04.2020 09:58:27.576;20.04.2020 00:00:00.000;104.6;9823;9887;;;;;;
20.04.2020 09:58:28.561;20.04.2020 00:00:00.000;104.6;9855;9887;;;;;;
20.04.2020 09:58:29.562;20.04.2020 00:00:00.000;104.6;9887;9887;;;;;;
20.04.2020 09:58:30.578;20.04.2020 00:00:00.000;104.6;9919;9887;;;;;;
20.04.2020 09:58:31.578;20.04.2020 00:00:00.000;104.6;9951;9887;;;;;;
20.04.2020 09:58:32.563;20.04.2020 00:00:00.000;104.6;9983;9887;;;;;;
20.04.2020 09:58:33.579;20.04.2020 00:00:00.000;104.6;10015;9887;;;;;;
20.04.2020 09:58:34.580;20.04.2020 00:00:00.000;104.6;10047;9887;;;;;;
20.04.2020 09:58:35.565;20.04.2020 00:00:00.000;104.6;10079;9887;;;;;;
20.04.2020 09:58:36.581;20.04.2020 00:00:00.000;104.6;10111;9887;;;;;;
20.04.2020 09:58:37.565;20.04.2020 00:00:00.000;104.6;10143;9887;;;;;;
20.04.2020 09:58:38.582;20.04.2020 00:00:00.000;104.6;10175;9887;;;;;;
20.04.2020 09:58:39.582;20.04.2020 00:00:00.000;104.6;10207;9887;;;;;;
20.04.2020 09:58:40.598;20.04.2020 00:00:00.000;104.6;10239;9887;;;;;;
20.04.2020 09:58:41.583;20.04.2020 00:00:00.000;104.6;10271;9887;;;;;;
20.04.2020 09:58:42.568;20.04.2020 00:00:00.000;104.6;10303;9887;;;;;;
20.04.2020 09:58:43.568;20.04.2020 00:00:00.000;104.6;10335;9887;;;;;;
20.04.2020 09:58:43.678;20.04.2020 00:00:00.000;104.6;10335;9897;;;;;;
20.04.2020 09:58:44.569;20.04.2020 00:00:00.000;104.6;10367;9897;;;;;;
20.04.2020 09:58:45.022;20.04.2020 00:00:00.000;104.6;11367;9897;;;;;;
20.04.2020 09:58:45.585;20.04.2020 00:00:00.000;104.6;11399;9897;;;;;;
20.04.2020 09:58:46.601;20.04.2020 00:00:00.000;104.6;11431;9897;;;;;;
20.04.2020 09:58:47.570;20.04.2020 00:00:00.000;104.6;11463;9897;;;;;;
20.04.2020 09:58:48.602;20.04.2020 00:00:00.000;104.6;11495;9897;;;;;;
20.04.2020 09:58:49.587;20.04.2020 00:00:00.000;104.6;11527;9897;;;;;;
20.04.2020 09:58:50.572;20.04.2020 00:00:00.000;104.6;11559;9897;;;;;;
20.04.2020 09:58:51.588;20.04.2020 00:00:00.000;104.6;11591;9897;;;;;;
20.04.2020 09:58:52.588;20.04.2020 00:00:00.000;104.6;11623;9897;;;;;;
20.04.2020 09:58:52.619;20.04.2020 00:00:00.000;104.6;11740;9897;;;;;;
20.04.2020 09:58:53.589;20.04.2020 00:00:00.000;104.6;11772;9897;;;;;;
20.04.2020 09:58:54.026;20.04.2020 00:00:00.000;104.6;11773;9897;;;;;;
20.04.2020 09:58:54.605;20.04.2020 00:00:00.000;104.6;11805;9897;;;;;;
20.04.2020 09:58:55.590;20.04.2020 00:00:00.000;104.6;11837;9897;;;;;;
20.04.2020 09:58:56.590;20.04.2020 00:00:00.000;104.6;11870;9897;;;;;;
20.04.2020 09:58:57.590;20.04.2020 00:00:00.000;104.6;11902;9897;;;;;;
20.04.2020 09:58:58.575;20.04.2020 00:00:00.000;104.6;11934;9897;;;;;;
20.04.2020 09:58:59.201;20.04.2020 00:00:00.000;104.6;11984;9897;;;;;;
20.04.2020 09:58:59.591;20.04.2020 00:00:00.000;104.6;12017;9897;;;;;;
20.04.2020 09:59:00.279;20.04.2020 00:00:00.000;104.6;13017;9897;;;;;;
20.04.2020 09:59:03.656;20.04.2020 00:00:00.000;104.6;13027;9897;;;;;;
20.04.2020 09:59:05.110;20.04.2020 00:00:00.000;104.6;13027;9887;;;;;;
20.04.2020 09:59:07.814;20.04.2020 00:00:00.000;104.6;13077;9887;;;;;;
20.04.2020 09:59:09.158;20.04.2020 00:00:00.000;104.6;13078;9887;;;;;;
20.04.2020 09:59:09.205;20.04.2020 00:00:00.000;104.6;13078;9897;;;;;;
20.04.2020 09:59:09.940;20.04.2020 00:00:00.000;104.6;13088;9897;;;;;;
20.04.2020 09:59:11.237;20.04.2020 00:00:00.000;104.6;13089;9897;;;;;;
20.04.2020 09:59:12.676;20.04.2020 00:00:00.000;104.6;13489;9897;;;;;;
20.04.2020 09:59:14.739;20.04.2020 00:00:00.000;104.6;13489;9898;;;;;;
20.04.2020 09:59:16.912;20.04.2020 00:00:00.000;104.6;13489;9900;;;;;;
20.04.2020 09:59:20.335;20.04.2020 00:00:00.000;104.6;13499;9900;;;;;;
20.04.2020 09:59:29.121;20.04.2020 00:00:00.000;104.6;13499;9912;;;;;;
20.04.2020 09:59:29.887;20.04.2020 00:00:00.000;104.6;14500;9912;;;;;;
20.04.2020 09:59:30.403;20.04.2020 00:00:00.000;104.6;14500;9914;;;;;;
20.04.2020 09:59:36.812;20.04.2020 00:00:00.000;104.6;14503;9914;;;;;;
20.04.2020 09:59:42.799;20.04.2020 00:00:00.000;104.6;14503;9904;;;;;;
20.04.2020 09:59:43.377;20.04.2020 00:00:00.000;104.6;14703;9904;;;;;;
20.04.2020 09:59:47.192;20.04.2020 00:00:00.000;104.6;14703;9914;;;;;;
20.04.2020 09:59:49.771;20.04.2020 00:00:00.000;104.6;14693;9914;;;;;;
20.04.2020 09:59:49.849;20.04.2020 00:00:00.000;104.6;14693;9894;;;;;;
20.04.2020 09:59:52.085;20.04.2020 00:00:00.000;104.6;14703;9894;;;;;;
20.04.2020 09:59:52.132;20.04.2020 00:00:00.000;104.6;14729;9894;;;;;;
20.04.2020 09:59:55.305;20.04.2020 09:59:55.000;104.5;14620;9785;;;;;;
20.04.2020 10:00:00.714;20.04.2020 09:59:55.000;104.5;14762;9947;;;;;;
20.04.2020 10:00:00.979;20.04.2020 09:59:55.000;104.5;14763;9947;;;;;;
20.04.2020 10:00:01.011;20.04.2020 09:59:55.000;104.5;14766;9947;;;;;;
20.04.2020 10:00:01.355;20.04.2020 09:59:55.000;104.5;15010;10147;;;;;;
20.04.2020 10:00:01.917;20.04.2020 09:59:55.000;104.5;14947;10292;;;;;;
20.04.2020 10:00:02.027;20.04.2020 09:59:55.000;104.5;14948;10292;;;;;;
20.04.2020 10:00:02.074;20.04.2020 09:59:55.000;104.5;14949;10292;;;;;;
20.04.2020 10:00:02.261;20.04.2020 09:59:55.000;104.5;14949;10347;;;;;;
20.04.2020 10:00:02.339;20.04.2020 09:59:55.000;104.5;14949;10364;;;;;;
20.04.2020 10:00:02.402;20.04.2020 09:59:55.000;104.5;14963;10621;;;;;;
20.04.2020 10:00:02.480;20.04.2020 09:59:55.000;104.5;14964;10622;;;;;;
20.04.2020 10:00:02.480;20.04.2020 09:59:55.000;104.5;15213;10631;;;;;;
20.04.2020 10:00:02.887;20.04.2020 09:59:55.000;104.5;15865;10855;;;;;;
20.04.2020 10:00:02.887;20.04.2020 09:59:55.000;104.5;15869;11319;;;;;;
20.04.2020 10:00:02.980;20.04.2020 09:59:55.000;104.5;15889;11345;;;;;;
20.04.2020 10:00:03.199;20.04.2020 09:59:55.000;104.5;15889;14850;;;;;;
20.04.2020 10:00:03.590;20.04.2020 10:00:03.000;104;16180;14947;;;;;;
20.04.2020 10:00:03.668;20.04.2020 10:00:03.000;104;16233;15582;;;;;;
20.04.2020 10:00:03.887;20.04.2020 10:00:03.000;104;16213;15582;;;;;;
20.04.2020 10:00:04.106;20.04.2020 10:00:03.000;104;16398;15602;;;;;;
20.04.2020 10:00:04.309;20.04.2020 10:00:04.000;104.14;16389;15617;;;;;;
20.04.2020 10:00:04.372;20.04.2020 10:00:04.000;104.14;16389;15677;;;;;;
20.04.2020 10:00:04.403;20.04.2020 10:00:04.000;104.14;16340;15726;;;;;;
20.04.2020 10:00:04.434;20.04.2020 10:00:04.000;104.14;16134;15541;;;;;;
20.04.2020 10:00:04.528;20.04.2020 10:00:04.000;104.14;16334;15630;;;;;;
20.04.2020 10:00:04.575;20.04.2020 10:00:04.000;103.8;16376;15687;;;;;;
20.04.2020 10:00:04.622;20.04.2020 10:00:04.000;103.3;16376;15684;;;;;;
20.04.2020 10:00:04.731;20.04.2020 10:00:04.000;103.22;16388;15692;;;;;;
20.04.2020 10:00:04.794;20.04.2020 10:00:04.000;103.22;16561;15842;;;;;;
20.04.2020 10:00:04.903;20.04.2020 10:00:04.000;103.22;16561;15792;;;;;;
20.04.2020 10:00:04.966;20.04.2020 10:00:04.000;103.22;16561;15856;;;;;;
20.04.2020 10:00:05.106;20.04.2020 10:00:05.000;103.7;16362;15655;;;;;;
20.04.2020 10:00:05.185;20.04.2020 10:00:05.000;103.7;16382;15705;;;;;;
20.04.2020 10:00:05.278;20.04.2020 10:00:05.000;103.7;16382;15901;;;;;;
20.04.2020 10:00:05.356;20.04.2020 10:00:05.000;103.7;16581;15701;;;;;;
20.04.2020 10:00:05.403;20.04.2020 10:00:05.000;103.46;16726;15793;;;;;;
20.04.2020 10:00:05.482;20.04.2020 10:00:05.000;103.46;16726;16276;;;;;;
20.04.2020 10:00:05.497;20.04.2020 10:00:05.000;103.46;16726;15876;;;;;;
20.04.2020 10:00:05.575;20.04.2020 10:00:05.000;103.46;16830;16277;;;;;;
20.04.2020 10:00:05.685;20.04.2020 10:00:05.000;103.72;17080;16325;;;;;;
20.04.2020 10:00:05.950;20.04.2020 10:00:05.000;103.72;17060;16325;;;;;;
20.04.2020 10:00:06.294;20.04.2020 10:00:05.000;103.72;17276;16325;;;;;;
20.04.2020 10:00:06.576;20.04.2020 10:00:05.000;103.72;17276;16451;;;;;;
20.04.2020 10:00:06.607;20.04.2020 10:00:06.000;103.8;17272;16451;;;;;;
20.04.2020 10:00:06.654;20.04.2020 10:00:06.000;103.8;17278;16451;;;;;;
20.04.2020 10:00:06.748;20.04.2020 10:00:06.000;103.8;17278;16551;;;;;;
20.04.2020 10:00:06.873;20.04.2020 10:00:06.000;103.8;17298;16551;;;;;;
20.04.2020 10:00:06.904;20.04.2020 10:00:06.000;103.8;17286;16553;;;;;;
20.04.2020 10:00:07.232;20.04.2020 10:00:07.000;103.44;17286;16552;;;;;;
20.04.2020 10:00:07.326;20.04.2020 10:00:07.000;103.44;17266;16552;;;;;;
20.04.2020 10:00:07.404;20.04.2020 10:00:07.000;103.44;17260;16646;;;;;;
20.04.2020 10:00:07.451;20.04.2020 10:00:07.000;103.44;17244;16646;;;;;;
20.04.2020 10:00:07.529;20.04.2020 10:00:07.000;103.44;17276;16646;;;;;;
20.04.2020 10:00:07.592;20.04.2020 10:00:07.000;103.44;17276;16441;;;;;;
20.04.2020 10:00:07.670;20.04.2020 10:00:07.000;103.44;17326;16515;;;;;;
20.04.2020 10:00:07.733;20.04.2020 10:00:07.000;103.44;17350;16515;;;;;;
20.04.2020 10:00:08.061;20.04.2020 10:00:07.000;103.44;17326;16455;;;;;;
20.04.2020 10:00:08.092;20.04.2020 10:00:07.000;103.44;17350;16515;;;;;;
20.04.2020 10:00:08.217;20.04.2020 10:00:07.000;103.44;17350;20600;;;;;;
20.04.2020 10:00:08.561;20.04.2020 10:00:08.000;104.1;17024;20270;;;;;;
20.04.2020 10:00:08.592;20.04.2020 10:00:08.000;104.1;17024;20343;;;;;;
20.04.2020 10:00:08.671;20.04.2020 10:00:08.000;103.38;17024;20195;;;;;;
20.04.2020 10:00:08.717;20.04.2020 10:00:08.000;103.38;17048;20203;;;;;;
20.04.2020 10:00:08.889;20.04.2020 10:00:08.000;103.38;17054;20203;;;;;;
20.04.2020 10:00:08.905;20.04.2020 10:00:08.000;103.38;17030;20203;;;;;;
20.04.2020 10:00:09.265;20.04.2020 10:00:08.000;104.12;17319;20309;;;;;;
20.04.2020 10:00:09.483;20.04.2020 10:00:08.000;104.12;17347;20135;;;;;;
20.04.2020 10:00:09.530;20.04.2020 10:00:08.000;104.12;17347;20383;;;;;;
20.04.2020 10:00:09.593;20.04.2020 10:00:08.000;104.12;17327;20558;;;;;;
20.04.2020 10:00:09.655;20.04.2020 10:00:08.000;104.12;17323;20558;;;;;;
20.04.2020 10:00:09.749;20.04.2020 10:00:08.000;104.12;17252;20411;;;;;;
20.04.2020 10:00:09.890;20.04.2020 10:00:08.000;104.12;17314;20411;;;;;;
20.04.2020 10:00:10.046;20.04.2020 10:00:08.000;104.12;17314;20543;;;;;;
20.04.2020 10:00:10.359;20.04.2020 10:00:08.000;104.12;17314;20903;;;;;;
20.04.2020 10:00:10.421;20.04.2020 10:00:10.000;103.48;17643;20900;;;;;;
20.04.2020 10:00:10.453;20.04.2020 10:00:10.000;103.48;17643;20908;;;;;;
20.04.2020 10:00:10.499;20.04.2020 10:00:10.000;103.48;17643;20982;;;;;;
20.04.2020 10:00:10.640;20.04.2020 10:00:10.000;103.48;17639;20880;;;;;;
20.04.2020 10:00:10.703;20.04.2020 10:00:10.000;103.48;17640;20881;;;;;;
20.04.2020 10:00:10.937;20.04.2020 10:00:10.000;103.48;17641;20952;;;;;;
20.04.2020 10:00:10.984;20.04.2020 10:00:10.000;103.48;17712;21023;;;;;;
20.04.2020 10:00:11.047;20.04.2020 10:00:10.000;103.48;17641;20789;;;;;;
20.04.2020 10:00:11.078;20.04.2020 10:00:10.000;103.48;17548;20789;;;;;;
20.04.2020 10:00:11.094;20.04.2020 10:00:10.000;103.48;17548;20657;;;;;;
20.04.2020 10:00:11.156;20.04.2020 10:00:10.000;103.48;17549;20458;;;;;;
20.04.2020 10:00:11.250;20.04.2020 10:00:10.000;103.48;17549;20459;;;;;;
20.04.2020 10:00:11.391;20.04.2020 10:00:10.000;103.48;17626;20452;;;;;;
